,title,text
42,Dark House,"This is a dark house, very big.
I made it myself,
Cell by cell from a quiet corner,
Chewing at the grey paper,
Oozing the glue drops,
Whistling, wiggling my ears,
Thinking of something else.

It has so many cellars,
Such eelish delvings!
U an round as an owl,
I see by my own light.
Any day I may litter puppies
Or mother a horse. My belly moves.
I must make more maps.

These marrowy tunnels!
Moley-handed, I eat my way.
All-mouth licks up the bushes
And the pots of meat.
He lives in an old well,
A stoney hole. He's to blame.
He's a fat sort.

Pebble smells, turnipy chambers.
Small nostrils are breathing.
Little humble loves!
Footlings, boneless as noses,
It is warm and tolerable
In the bowel of the root.
Here's a cuddly mother."
43,"Dark Wood, Dark Water","This wood burns a dark
Incense. Pale moss drips
In elbow-scarves, beards

From the archaic
Bones of the great trees.
Blue mists move over

A lake thick with fish.
Snails scroll the border
Of the glazed water

With coils of ram's-horn.
Out in the open
Down there the late year

Hammers her rare and
Various metals.
Old pewter roots twist

Up from the jet-backed
Mirror of water
And while the air's clear

Hourglass sifts a
Drift of goldpieces
Bright waterlights are

Sliding their quoits one
After the other
Down boles of the fir."
44,Death & Co.,"Two, of course there are two.
It seems perfectly natural now——
The one who never looks up, whose eyes are lidded
And balled¸ like Blake's.
Who exhibits

The birthmarks that are his trademark——
The scald scar of water,
The nude
Verdigris of the condor.
I am red meat. His beak

Claps sidewise: I am not his yet.
He tells me how badly I photograph.
He tells me how sweet
The babies look in their hospital
Icebox, a simple

Frill at the neck
Then the flutings of their Ionian
Death-gowns.
Then two little feet.
He does not smile or smoke.

The other does that
His hair long and plausive
Bastard
Masturbating a glitter
He wants to be loved.

I do not stir.
The frost makes a flower,
The dew makes a star,
The dead bell,
The dead bell.

Somebody's done for."
45,Denouement Villanelle,"The telegram says you have gone away
And left our bankrupt circus on its own;
There is nothing more for me to say.

The maestro gives the singing birds their pay
And they buy tickets for the tropic zone;
The telegram says you have gone away.

The clever woolly dogs have had their day
They shoot the dice for one remaining bone;
There is nothing more for me to say.

The lion and the tigers turn to clay
And Jumbo sadly trumpets into stone;
The telegram says you have gone away.

The morbid cobra's wits have run astray;
He rents his poisons out by telephone;
There is nothing more for me to say.

The colored tents all topple in the bay;
The magic saw dust writes: address unknown.
The telegram says you have gone away;
There is nothing more for me to say."
46,Departure,"The figs on the fig tree in the yard are green;
Green, also, the grapes on the green vine
Shading the brickred porch tiles.
The money's run out.

How nature, sensing this, compounds her bitters.
Ungifted, ungrieved, our leavetaking.
The sun shines on unripe corn.
Cats play in the stalks.

Retrospect shall not often such penury-
Sun's brass, the moon's steely patinas,
The leaden slag of the world-
But always expose

The scraggy rock spit shielding the town's blue bay
Against which the brunt of outer sea
Beats, is brutal endlessly.
Gull-fouled, a stone hut

Bares its low lintel to corroding weathers:
Across the jut of ochreous rock
Goats shamble, morose, rank-haired,
To lick the sea-salt."
47,Dialogue Between Ghost and Priest,"In the rectory garden on his evening walk
Paced brisk Father Shawn.  A cold day, a sodden one it was
In black November.  After a sliding rain
Dew stood in chill sweat on each stalk,
Each thorn; spiring from wet earth, a blue haze
Hung caught in dark-webbed branches like a fabulous heron.

Hauled sudden from solitude,
Hair prickling on his head,
Father Shawn perceived a ghost
Shaping itself from that mist.

'How now,' Father Shawn crisply addressed the ghost
Wavering there, gauze-edged, smelling of woodsmoke,
'What manner of business are you on?
From your blue pallor, I'd say you inhabited the frozen waste
Of hell, and not the fiery part.  Yet to judge by that dazzled look,
That noble mien, perhaps you've late quitted heaven?'

In voice furred with frost,
Ghost said to priest:
'Neither of those countries do I frequent:
Earth is my haunt.'

'Come, come,' Father Shawn gave an impatient shrug,
'I don't ask you to spin some ridiculous fable
Of gilded harps or gnawing fire:  simply tell
After your life's end, what just epilogue
God ordained to follow up your days.  Is it such trouble
To satisfy the questions of a curious old fool?'

'In life, love gnawed my skin
To this white bone;
What love did then, love does now:
Gnaws me through.'

'What love,' asked Father Shawn, 'but too great love
Of flawed earth-flesh could cause this sorry pass?
Some damned condition you are in:
Thinking never to have left the world, you grieve
As though alive, shriveling in torment thus
To atone as shade for sin that lured blind man.'

'The day of doom
Is not yest come.
Until that time
A crock of dust is my dear hom.'

'Fond phantom,' cried shocked Father Shawn,
'Can there be such stubbornness--
A soul grown feverish, clutching its dead body-tree
Like a last storm-crossed leaf?  Best get you gone
To judgment in a higher court of grace.
Repent, depart, before God's trump-crack splits the sky.'

From that pale mist
Ghost swore to priest:
'There sits no higher court
Than man's red heart.'"
48,Dirge For A Joker,"Always in the middle of a kiss
Came the profane stimulus to cough;
Always from teh pulpit during service
Leaned the devil prompting you to laugh.

Behind mock-ceremony of your grief
Lurked the burlesque instinct of the ham;
You never altered your amused belief
That life was a mere monumental sham.

From the comic accident of birth
To the final grotesque joke of death
Your malady of sacrilegious mirth
Spread gay contagion with each clever breath.

Now you must play the straight man for a term
And tolerate the humor of the worm."
49,Doom Of Exiles,"Now we, returning from the vaulted domes
Of our colossal sleep, come home to find
A tall metropolis of catacombs
Erected down the gangways of our mind.

Green alleys where we reveled have become
The infernal haunt of demon dangers;
Both seraph song and violins are dumb;
Each clock tick consecrates the death of strangers

Backward we traveled to reclaim the day
Before we fell, like Icarus, undone;
All we find are altars in decay
And profane words scrawled black across the sun.

Still, stubbornly we try to crack the nut
In which the riddle of our race is shut."
50,Doomsday,"The idiot bird leaps out and drunken leans
Atop the broken universal clock:
The hour is crowed in lunatic thirteens.
Out painted stages fall apart by scenes
While all the actors halt in mortal shock:
The idiot bird leaps out and drunken leans.

Streets crack through in havoc-split ravines
As the doomstruck city crumbles block by block:
The hour is crowed in lunatic thirteens.

Fractured glass flies down in smithereens;
Our lucky relics have been put in hock:
The idiot bird leaps out and drunken leans.

The monkey's wrench has blasted all machines;
We never thought to hear the holy cock:
The hour is crowed in lunatic thirteens.

Too late to ask if end was worth the means,
Too late to calculate the toppling stock:
The idiot bird leaps out and drunken leans,
The hour is crowed in lunatic thirteens."
51,Edge,"The woman is perfected
Her dead

Body wears the smile of accomplishment,
The illusion of a Greek necessity

Flows in the scrolls of her toga,
Her bare

Feet seem to be saying:
We have come so far, it is over.

Each dead child coiled, a white serpent,
One at each little

Pitcher of milk, now empty
She has folded

Them back into her body as petals
Of a rose close when the garden

Stiffens and odors bleed
From the sweet, deep throats of the night flower.

The moon has nothing to be sad about,
Staring from her hood of bone.

She is used to this sort of thing.
Her blacks crackle and drag."
52,Electra on Azalea Path,"The day you died I went into the dirt,
Into the lightless hibernaculum
Where bees, striped black and gold, sleep out the blizzard
Like hieratic stones, and the ground is hard.
It was good for twenty years, that wintering --
As if you never existed, as if I came
God-fathered into the world from my mother's belly:
Her wide bed wore the stain of divinity.
I had nothing to do with guilt or anything
When I wormed back under my mother's heart.

Small as a doll in my dress of innocence
I lay dreaming your epic, image by image.
Nobody died or withered on that stage.
Everything took place in a durable whiteness.
The day I woke, I woke on Churchyard Hill.
I found your name, I found your bones and all
Enlisted in a cramped necropolis
your speckled stone skewed by an iron fence.

In this charity ward, this poorhouse, where the dead
Crowd foot to foot, head to head, no flower
Breaks the soil. This is Azalea path.
A field of burdock opens to the south.
Six feet of yellow gravel cover you.
The artificial red sage does not stir
In the basket of plastic evergreens they put
At the headstone next to yours, nor does it rot,
Although the rains dissolve a bloody dye:
The ersatz petals drip, and they drip red.

Another kind of redness bothers me:
The day your slack sail drank my sister's breath
The flat sea purpled like that evil cloth
My mother unrolled at your last homecoming.
I borrow the silts of an old tragedy.
The truth is, one late October, at my birth-cry
A scorpion stung its head, an ill-starred thing;
My mother dreamed you face down in the sea.

The stony actors poise and pause for breath.
I brought my love to bear, and then you died.
It was the gangrene ate you to the bone
My mother said: you died like any man.
How shall I age into that state of mind?
I am the ghost of an infamous suicide,
My own blue razor rusting at my throat.
O pardon the one who knocks for pardon at
Your gate, father -- your hound-bitch, daughter, friend.
It was my love that did us both to death."
53,Elm,"I know the bottom, she says.  I know it with my great tap root;
 It is what you fear.
 I do not fear it: I have been there.

 Is it the sea you hear in me,
 Its dissatisfactions?
 Or the voice of nothing, that was you madness?

 Love is a shadow.
 How you lie and cry after it.
 Listen: these are its hooves: it has gone off, like a horse.

 All night I shall gallup thus, impetuously,
 Till your head is a stone, your pillow a little turf,
 Echoing, echoing.

 Or shall I bring you the sound of poisons?
 This is rain now, the big hush.
 And this is the fruit of it: tin white, like arsenic.

 I have suffered the atrocity of sunsets.
 Scorched to the root
 My red filaments burn and stand,a hand of wires.

 Now I break up in pieces that fly about like clubs.
 A wind of such violence
 Will tolerate no bystanding: I must shriek.

 The moon, also, is merciless: she would drag me
 Cruelly, being barren.
 Her radiance scathes me.  Or perhaps I have caught her.

 I let her go.  I let her go
 Diminished and flat, as after radical surgery.
 How your bad dreams possess and endow me.

 I am inhabited by a cry.
 Nightly it flaps out
 Looking, with its hooks, for something to love.

 I am terrified by this dark thing
 That sleeps in me;
 All day I feel its soft, feathery turnings, its malignity.

 Clouds pass and disperse.
 Are those the faces of love, those pale irretrievables?
 Is it for such I agitate my heart?

 I am incapable of more knowledge.
 What is this, this face
 So murderous in its strangle of branches?--

 Its snaky acids kiss.
 It petrifies the will.  These are the isolate, slow faults
 That kill, that kill, that kill."
54,Event,"How the elements solidify! ---
The moonlight, that chalk cliff
In whose rift we lie

Back to back. I hear an owl cry
From its cold indigo.
Intolerable vowels enter my heart.

The child in the white crib revolves and sighs,
Opens its mouth now, demanding.
His little face is carved in pained, red wood.

Then there are the stars - ineradicable, hard.
One touch : it burns and sickens.
I cannot see your eyes.

Where apple bloom ices the night
I walk in a ring,
A groove of old faults, deep and bitter.

Love cannot come here.
A black gap discloses itself.
On the opposite lip

A small white soul is waving, a small white maggot.
My limbs, also, have left me.
Who has dismembered us?

The dark is melting. We touch like cripples."
55,Face Lift,"You bring me good news from the clinic,
Whipping off your silk scarf, exhibiting the tight white
Mummy-cloths, smiling: I'm all right.
When I was nine, a lime-green anesthetist
Fed me banana-gas through a frog mask.  The nauseous vault
Boomed with bad dreams and the Jovian voices of surgeons.
Then mother swam up, holding a tin basin.
O I was sick.

They've changed all that.  Traveling
Nude as Cleopatra in my well-boiled hospital shift,
Fizzy with sedatives and unusually humorous,
I roll to an anteroom where a kind man
Fists my fingers for me.  He makes me feel something precious
Is leaking from the finger-vents.  At the count of two,
Darkness wipes me out like chalk on a blackboard. . .
I don't know a thing.

For five days I lie in secret,
Tapped like a cask, the years draining into my pillow.
Even my best friend thinks I'm in the country.
Skin doesn't have roots, it peels away easy as paper.
When I grin, the stitches tauten.  I grow backward.  I'm twenty,
Broody and in long skirts on my first husband's sofa, my fingers
Buried in the lambswool of the dead poodle;
I hadn't a cat yet.

Now she's done for, the dewlapped lady
I watched settle, line by line, in my mirror—
Old sock-face, sagged on a darning egg.
They've trapped her in some laboratory jar.
Let her die there, or wither incessantly for the next fifty years,
Nodding and rocking and fingering her thin hair.
Mother to myself, I wake swaddled in gauze,
Pink and smooth as a baby.
"
56,Family Reunion,"Outside in the street I hear
A car door slam; voices coming near;
Incoherent scraps of talk
And high heels clicking up the walk;
The doorbell rends the noonday heat
With copper claws;
A second's pause.
The dull drums of my pulses beat
Against a silence wearing thin.
The door now opens from within.
Oh, hear the clash of people meeting ---
The laughter and the screams of greeting :

Fat always, and out of breath,
A greasy smack on every cheek
From Aunt Elizabeth;
There, that's the pink, pleased squeak
Of Cousin Jane, out spinster with
The faded eyes
And hands like nervous butterflies;
While rough as splintered wood
Across them all
Rasps the jarring baritone of Uncle Paul;
The youngest nephew gives a fretful whine
And drools at the reception line.

Like a diver on a lofty spar of land
Atop the flight of stairs I stand.
A whirlpool leers at me,
I cast off my identity
And make the fatal plunge."
57,Faun,"Haunched like a faun, he hooed
From grove of moon-glint and fen-frost
Until all owls in the twigged forest
Flapped black to look and brood
On the call this man made.

No sound but a drunken coot
Lurching home along river bank.
Stars hung water-sunk, so a rank
Of double star-eyes lit
Boughs where those owls sat.

An arena of yellow eyes
Watched the changing shape he cut,
Saw hoof harden from foot, saw sprout
Goat-horns.  Marked how god rose
And galloped woodward in that guise."
58,Female Author,"All day she plays at chess with the bones of the world:
Favored (while suddenly the rains begin
Beyond the window) she lies on cushions curled
And nibbles an occasional bonbon of sin.

Prim, pink-breasted, feminine, she nurses
Chocolate fancies in rose-papered rooms
Where polished higboys whisper creaking curses
And hothouse roses shed immortal blooms.

The garnets on her fingers twinkle quick
And blood reflects across the manuscript;
She muses on the odor, sweet and sick,
Of festering gardenias in a crypt,

And lost in subtle metaphor, retreats
From gray child faces crying in the streets."
59,Fever 103°,"Pure? What does it mean?
The tongues of hell
Are dull, dull as the triple

Tongues of dull, fat Cerebus
Who wheezes at the gate. Incapable
Of licking clean

The aguey tendon, the sin, the sin.
The tinder cries.
The indelible smell

Of a snuffed candle!
Love, love, the low smokes roll
From me like Isadora's scarves, I'm in a fright

One scarf will catch and anchor in the wheel.
Such yellow sullen smokes
Make their own element. They will not rise,

But trundle round the globe
Choking the aged and the meek,
The weak

Hothouse baby in its crib,
The ghastly orchid
Hanging its hanging garden in the air,

Devilish leopard!
Radiation turned it white
And killed it in an hour.

Greasing the bodies of adulterers
Like Hiroshima ash and eating in.
The sin. The sin.

Darling, all night
I have been flickering, off, on, off, on.
The sheets grow heavy as a lecher's kiss.

Three days. Three nights.
Lemon water, chicken
Water, water make me retch.

I am too pure for you or anyone.
Your body
Hurts me as the world hurts God. I am a lantern ----

My head a moon
Of Japanese paper, my gold beaten skin
Infinitely delicate and infinitely expensive.

Does not my heat astound you. And my light.
All by myself I am a huge camellia
Glowing and coming and going, flush on flush.

I think I am going up,
I think I may rise ----
The beads of hot metal fly, and I, love, I

Am a pure acetylene
Virgin
Attended by roses,

By kisses, by cherubim,
By whatever these pink things mean.
Not you, nor him.

Not him, nor him
(My selves dissolving, old whore petticoats) ----
To Paradise."
60,Fiesta Melons,"In Benidorm there are melons,
Whole donkey-carts full

Of innumerable melons,
Ovals and balls,

Bright green and thumpable
Laced over with stripes

Of turtle-dark green.
Chooose an egg-shape, a world-shape,

Bowl one homeward to taste
In the whitehot noon :

Cream-smooth honeydews,
Pink-pulped whoppers,

Bump-rinded cantaloupes
With orange cores.

Each wedge wears a studding
Of blanched seeds or black seeds

To strew like confetti
Under the feet of

This market of melon-eating
Fiesta-goers."
61,Finisterre,"This was the land's end: the last fingers, knuckled and rheumatic,
Cramped on nothing. Black
Admonitory cliffs, and the sea exploding
With no bottom, or anything on the other side of it,
Whitened by the faces of the drowned.
Now it is only gloomy, a dump of rocks ---
Leftover soldiers from old, messy wars.
The sea cannons into their ear, but they don't budge.
Other rocks hide their grudges under the water.

The cliffs are edged with trefoils, stars and bells
Such as fingers might embroider, close to death,
Almost too small for the mists to bother with.
The mists are part of the ancient paraphernalia ---
Souls, rolled in the doom-noise of the sea.
They bruise the rocks out of existence, then resurrect them.
They go up without hope, like sighs.
I walk among them, and they stuff my mouth with cotton.
When they free me, I am beaded with tears.

Our Lady of the Shipwrecked is striding toward the horizon,
Her marble skirts blown back in two pink wings.
A marble sailor kneels at her foot distractedly, and at his foot
A peasant woman in black
Is praying to the monument of the sailor praying.
Our Lady of the Shipwrecked is three times life size,
Her lips sweet with divinity.
She does not hear what the sailor or the peasant is saying ---
She is in love with the beautiful formlessness of the sea.

Gull-colored laces flap in the sea drafts
Beside the postcard stalls.
The peasants anchor them with conches. One is told:
""These are the pretty trinkets the sea hides,
Little shells made up into necklaces and toy ladies.
They do not come from with Bay of the Dead down there,
But from another place, tropical and blue,
We have never been to.
These are our crêpes. Eat them before they blow cold."""
62,Firesong,"Born green we were
to this flawed garden,
but in speckled thickets, warted as a toad,
spitefully skulks our warden,
fixing his snare
which hauls down buck, cock, trout, till all most fair
is tricked to faulter in split blood.

Now our whole task's to hack
some angel-shape worth wearing
from his crabbed midden where all's wrought so awry
that no straight inquiring
could unlock
shrewd catch silting our each bright act back
to unmade mud cloaked by sour sky.

Sweet salts warped stem
of weeds we tackle towards way's rank ending;
scorched by red sun
we heft globed flint, racked in veins' barbed bindings;
brave love, dream
not of staunching such strict flame, but come,
lean to my wound; burn on, burn on."
63,Flute Notes From A Reedy Pond,"Now coldness comes sifting down, layer after layer,
To our bower at the lily root.
Overhead the old umbrellas of summer
Wither like pithless hands. There is little shelter.

Hourly the eye of the sky enlarges its blank
Dominion. The stars are no nearer.
Already frog-mouth and fish-mouth drink
The liquor of indolence, and all thing sink

Into a soft caul of forgetfulness.
The fugitive colors die.
Caddis worms drowse in their silk cases,
The lamp-headed nymphs are nodding to sleep like statues.

Puppets, loosed from the strings of the puppetmaster
Wear masks of horn to bed.
This is not death, it is something safer.
The wingy myths won't tug at us anymore:

The molts are tongueless that sang from above the water
Of golgotha at the tip of a reed,
And how a god flimsy as a baby's finger
Shall unhusk himself and steer into the air."
64,For A Fatherless Son,"You will be aware of an absence, presently,
Growing beside you, like a tree,
A death tree, color gone, an Australian gum tree ---
Balding, gelded by lightning--an illusion,
And a sky like a pig's backside, an utter lack of attention.
But right now you are dumb.
And I love your stupidity,
The blind mirror of it. I look in
And find no face but my own, and you think that's funny.
It is good for me
To have you grab my nose, a ladder rung.
One day you may touch what's wrong ---
The small skulls, the smashed blue hills, the godawful hush.
Till then your smiles are found money."
65,Frog Autumn,"Summer grows old, cold-blooded mother.
The insects are scant, skinny.
In these palustral homes we only
Croak and wither.

Mornings dissipate in somnolence.
The sun brightens tardily
Among the pithless reeds. Flies fail us.
he fen sickens.

Frost drops even the spider. Clearly
The genius of plenitude
Houses himself elsewhwere. Our folk thin
Lamentably."
66,Full Fathom Five,"Old man, you surface seldom.
Then you come in with the tide's coming
When seas wash cold, foam-

Capped: white hair, white beard, far-flung,
A dragnet, rising, falling, as waves
Crest and trough. Miles long

Extend the radial sheaves
Of your spread hair, in which wrinkling skeins
Knotted, caught, survives

The old myth of orgins
Unimaginable. You float near
As kneeled ice-mountains

Of the north, to be steered clear
Of, not fathomed. All obscurity
Starts with a danger:

Your dangers are many. I
Cannot look much but your form suffers
Some strange injury

And seems to die: so vapors
Ravel to clearness on the dawn sea.
The muddy rumors

Of your burial move me
To half-believe: your reappearance
Proves rumors shallow,

For the archaic trenched lines
Of your grained face shed time in runnels:
Ages beat like rains

On the unbeaten channels
Of the ocean. Such sage humor and
Durance are whirlpools

To make away with the ground-
Work of the earth and the sky's ridgepole.
Waist down, you may wind

One labyrinthine tangle
To root deep among knuckles, shinbones,
Skulls. Inscrutable,

Below shoulders not once
Seen by any man who kept his head,
You defy questions;

You defy godhood.
I walk dry on your kingdom's border
Exiled to no good.

Your shelled bed I remember.
Father, this thick air is murderous.
I would breathe water."
67,Getting There,"How far is it?
How far is it now?
The gigantic gorilla interior
Of the wheels move, they appall me ---
The terrible brains
Of Krupp, black muzzles
Revolving, the sound
Punching out Absence! Like cannon.
It is Russia I have to get across, it is some was or other.
I am dragging my body
Quietly through the straw of the boxcars.
Now is the time for bribery.
What do wheels eat, these wheels
Fixed to their arcs like gods,
The silver leash of the will ----
Inexorable. And their pride!
All the gods know destinations.
I am a letter in this slot!
I fly to a name, two eyes.
Will there be fire, will there be bread?
Here there is such mud.
It is a trainstop, the nurses
Undergoing the faucet water, its veils, veils in a nunnery,
Touching their wounded,
The men the blood still pumps forward,
Legs, arms piled outside
The tent of unending cries ----
A hospital of dolls.
And the men, what is left of the men
Pumped ahead by these pistons, this blood
Into the next mile,
The next hour ----
Dynasty of broken arrows!

How far is it?
There is mud on my feet,
Thick, red and slipping. It is Adam's side,
This earth I rise from, and I in agony.
I cannot undo myself, and the train is steaming.
Steaming and breathing, its teeth
Ready to roll, like a devil's.
There is a minute at the end of it
A minute, a dewdrop.
How far is it?
It is so small
The place I am getting to, why are there these obstacles ----
The body of this woman,
Charred skirts and deathmask
Mourned by religious figures, by garlanded children.
And now detonations ----
Thunder and guns.
The fire's between us.
Is there no place
Turning and turning in the middle air,
Untouchable and untouchable.
The train is dragging itself, it is screaming ----
An animal
Insane for the destination,
The bloodspot,
The face at the end of the flare.
I shall bury the wounded like pupas,
I shall count and bury the dead.
Let their souls writhe in like dew,
Incense in my track.
The carriages rock, they are cradles.
And I, stepping from this skin
Of old bandages, boredoms, old faces

Step up to you from the black car of Lethe,
Pure as a baby.
"
68,Gigolo,"Pocket watch, I tick well.
The streets are lizardly crevices
Sheer-sided, with holes where to hide.
It is best to meet in a cul-de-sac,

A palace of velvet
With windows of mirrors.
There one is safe,
There are no family photographs,

No rings through the nose, no cries.
Bright fish hooks, the smiles of women
Gulp at my bulk
And I, in my snazzy blacks,

Mill a litter of breasts like jellyfish.
To nourish
The cellos of moans I eat eggs --
Eggs and fish, the essentials,

The aphrodisiac squid.
My mouth sags,
The mouth of Christ
When my engine reaches the end of it.

The tattle of my
Gold joints, my way of turning
Bitches to ripples of silver
Rolls out a carpet, a hush.

And there is no end, no end of it.
I shall never grow old. New oysters
Shriek in the sea and I
Glitter like Fontainebleu

Gratified,
All the fall of water an eye
Over whose pool I tenderly
Lean and see me."
69,Goatsucker,"Old goatherds swear how all night long they hear
The warning whirr and burring of the bird
Who wakes with darkness and till dawn works hard
Vampiring dry of milk each great goat udder.
Moon full, moon dark, the chary dairy farmer
Dreams that his fattest cattle dwindle, fevered
By claw-cuts of the Goatsucker, alias Devil-bird,
Its eye, flashlit, a chip of ruby fire.

So fables say the Goatsucker moves, masked from men's sight
In an ebony air, on wings of witch cloth,
Well-named, ill-famed a knavish fly-by-night,
Yet it never milked any goat, nor dealt cow death
And shadows only--cave-mouth bristle beset--
Cockchafers and the wan, green luna moth."
70,Gold Mouths Cry,"Gold mouths cry with the green young
certainty of the bronze boy
remembering a thousand autumns
and how a hundred thousand leaves
came sliding down his shoulder blades
persuaded by his bronze heroic reason.
We ignore the coming doom of gold
and we are glad in this bright metal season.
Even the dead laugh among the goldenrod.

The bronze boy stands kneedeep in centuries,
and never grieves,
remembering a thousand autumns,
with sunlight of a thousand years upon his lips
and his eyes gone blind with leaves."
71,Gulliver,"Over your body the clouds go
High, high and icily
And a little flat, as if they

Unlike swans,
Having no reflections;

Unlike you,
With no strings attached.
All cool, all blue. Unlike you ---

You, there on your back,
Eyes to the sky.
The spider-men have caught you,

Winding and twining their petty fetters,
Their bribes ---
So many silks.

How they hate you.
They converse in the valley of your fingers, they are inchworms.
They would have you sleep in their cabinets,

This tow and that toe, a relic.
Step off!
Step off seven leagues, like those distances

That revolve in Crivelli, untouchable.
Let this eye be an eagle,
The shadow of his lip, an abyss."
72,Hardcastle Crags,"Flintlike, her feet struck
Such a racket of echoes from the steely street,
Tacking in moon-blued crooks from the black
Stone-built town, that she heard the quick air ignite
Its tinder and shake

A firework of echoes from wall
To wall of the dark, dwarfed cottages.
But the echoes died at her back as the walls
Gave way to fields and the incessant seethe of grasses
Riding in the full

Of the moon, manes to the wind,
Tireless, tied, as a moon-bound sea
Moves on its root. Though a mist-wraith wound
Up from the fissured valley and hung shoulder-high
Ahead, it fattened

To no family-featured ghost,
Nor did any word body with a name
The blank mood she walked in. Once past
The dream-peopled village, her eyes entertained no dream,
And the sandman's dust

Lost luster under her footsoles.
The long wind, paring her person down
To a pinch of flame, blew its burdened whistle
In the whorl of her ear, and like a scooped-out pumpkin crown
Her head cupped the babel.

All the night gave her, in return
For the paltry gift of her bulk and the beat
Of her heart was the humped indifferent iron
Of its hills, and its pastures bordered by black stone set
On black stone. Barns

Guarded broods and litters
Behind shut doors; the dairy herds
Knelt in the meadow mute as boulders;
Sheep drowsed stoneward in their tussocks of wool, and birds,
Twig-sleep, wore

Granite ruffs, their shadows
The guise of leaves. The whole landscape
Loomed absolute as the antique world was
Once in its earliest sway of lymph and sap,
Unaltered by eyes,

Enough to snuff the quick
Of her small heat out, but before the weight
Of stones and hills of stones could break
Her down to mere quartz grit n that stony light
She turned back."
73,Heavy Woman,"Irrefutable, beautifully smug
As Venus, pedestalled on a half-shell
Shawled in blond hair and the salt
Scrim of a sea breeze, the women
Settle in their belling dresses.
Over each weighty stomach a face
Floats calm as a moon or a cloud.

Smiling to themselves, they meditate
Devoutly as the Dutch bulb
Forming its twenty petals.
The dark still nurses its secret.
On the green hill, under the thorn trees,
They listen for the millennium,
The knock of the small, new heart.

Pink-buttoned infants attend them.
Looping wool, doing nothing in particular,
They step among the archetypes.
Dusk hoods them in Mary-blue
While far off, the axle of winter
Grinds round, bearing down the straw,
The star, the wise grey men."
74,I Am Vertical,"But I would rather be horizontal.
I am not a tree with my root in the soil
Sucking up minerals and motherly love
So that each March I may gleam into leaf,
Nor am I the beauty of a garden bed
Attracting my share of Ahs and spectacularly painted,
Unknowing I must soon unpetal.
Compared with me, a tree is immortal
And a flower-head not tall, but more startling,
And I want the one's longevity and the other's daring.

Tonight, in the infinitesimal light of the stars,
The trees and flowers have been strewing their cool odors.
I walk among them, but none of them are noticing.
Sometimes I think that when I am sleeping
I must most perfectly resemble them--
Thoughts gone dim.
It is more natural to me, lying down.
Then the sky and I are in open conversation,
And I shall be useful when I lie down finally:
The the trees may touch me for once, and the flowers have time for me."
75,"I Want, I Want","Open-mouthed, the baby god
Immense, bald, though baby-headed,
Cried out for the mother's dug.
The dry volcanoes cracked and split,

Sand abraded the milkless lip.
Cried then for the father's blood
Who set wasp, wolf and shark to work,
Engineered the gannet's beak.

Dry-eyed, the inveterate patriarch
Raised his men of skin and bone,
Barbs on the crown of gilded wire,
Thorns on the bloody rose-stem."
76,In Plaster,"I shall never get out of this!  There are two of me now:
This new absolutely white person and the old yellow one,
And the white person is certainly the superior one.
She doesn't need food, she is one of the real saints.
At the beginning I hated her, she had no personality --
She lay in bed with me like a dead body
And I was scared, because she was shaped just the way I was

Only much whiter and unbreakable and with no complaints.
I couldn't sleep for a week, she was so cold.
I blamed her for everything, but she didn't answer.
I couldn't understand her stupid behavior!
When I hit her she held still, like a true pacifist.
Then I realized what she wanted was for me to love her:
She began to warm up, and I saw her advantages.

Without me, she wouldn't exist, so of course she was grateful.
I gave her a soul, I bloomed out of her as a rose
Blooms out of a vase of not very valuable porcelain,
And it was I who attracted everybody's attention,
Not her whiteness and beauty, as I had at first supposed.
I patronized her a little, and she lapped it up --
You could tell almost at once she had a slave mentality.

I didn't mind her waiting on me, and she adored it.
In the morning she woke me early, reflecting the sun
From her amazingly white torso, and I couldn't help but notice
Her tidiness and her calmness and her patience:
She humored my weakness like the best of nurses,
Holding my bones in place so they would mend properly.
In time our relationship grew more intense.

She stopped fitting me so closely and seemed offish.
I felt her criticizing me in spite of herself,
As if my habits offended her in some way.
She let in the drafts and became more and more absent-minded.
And my skin itched and flaked away in soft pieces
Simply because she looked after me so badly.
Then I saw what the trouble was:  she thought she was immortal.

She wanted to leave me, she thought she was superior,
And I'd been keeping her in the dark, and she was resentful --
Wasting her days waiting on a half-corpse!
And secretly she began to hope I'd die.
Then she could cover my mouth and eyes, cover me entirely,
And wear my painted face the way a mummy-case
Wears the face of a pharaoh, though it's made of mud and water.

I wasn't in any position to get rid of her.
She'd supported me for so long I was quite limp --
I had forgotten how to walk or sit,
So I was careful not to upset her in any way
Or brag ahead of time how I'd avenge myself.
Living with her was like living with my own coffin:
Yet I still depended on her, though I did it regretfully.

I used to think we might make a go of it together --
After all, it was a kind of marriage, being so close.
Now I see it must be one or the other of us.
She may be a saint, and I may be ugly and hairy,
But she'll soon find out that that doesn't matter a bit.
I'm collecting my strength; one day I shall manage without her,
And she'll perish with emptiness then, and begin to miss me."
