,title,text
38,Sonnet to my Friend - with an Identity Disc,"If ever I had dreamed of my dead name
High in the heart of London, unsurpassed
By Time for ever, and the Fugitive, Fame,
There seeking a long sanctuary at last, -


Or if I onetime hoped to hide its shame,
- Shame of success, and sorrow of defeats, -
Under those holy cypresses, the same
That shade always the quiet place of Keats,


Now rather thank I God there is no risk
Of gravers scoring it with florid screed.
Let my inscription be this soldier's disc.
Wear it, sweet friend. Inscribe no date nor deed.
But may thy heart-beat kiss it, night and day,
Until the name grow blurred and fade away."
39,Sonnet: On Seeing a Piece of Our Heavy...,"Be slowly lifted up, thou long black arm,
Great Gun towering towards Heaven, about to curse;
Sway steep against them, and for years rehearse
Huge imprecations like a blasting charm!
Reach at that Arrogance which needs thy harm,
And beat it down before its sins grow worse.
Spend our resentment, cannon, -- yea, disburse
Our gold in shapes of flame, our breaths in storm.

Yet, for men's sakes whom thy vast malison
Must wither innocent of enmity,
Be not withdrawn, dark arm, thy spoilure done,
Safe to the bosom of our prosperity.
But when thy spell be cast complete and whole,
May God curse thee, and cut thee from our soul!"
40,Spells and Incantations,"A vague pearl, a wan pearl
You showed me once; I peered through far-gone winters
Until my mind was fog-bound in that gem.

Blue diamonds, cold diamonds
You shook before me, so that out of them
Glittered and glowed vast diamond dawns of spring.

Tiger-eyed rubies, wrathful rubies
You rolled. I watched their hot hearts fling
Flames from each glaring summer of my life.

Quiet amber, mellow amber
You lifted; and behold the whole air rife
With evening, and the auburn autumn cloud.

But pale skin, your pearl skin
Show this to me, and I shall have surprise
Of every snow-lit dawn before it break.

But clear eyes, your fresh eyes
Open; that I may laugh, and lightly take
All air of early April in one hour.

But brown curls, O shadow me with curls,
Full of September mist, half-gleam, half-glower,
And I shall roam warm nights in lands far south."
41,Spring Offensive [unfinished],"Halted against the shade of a last hill,
They fed, and lying easy, were at ease
And, finding comfortable chests and knees,
Carelessly slept. But many there stood still
To face the stark blank sky beyond the ridge,
Knowing their feet had come to the end of the world.


Marvelling they stood, and watched the long grass swirled
By the May breeze, murmurous with wasp and midge,
For though the summer oozed into their veins
Like an injected drug for their bodies' pains,
Sharp on their souls hung the imminent line of grass,
Fearfully flashed the sky's mysterious glass.


Hour after hour they ponder the warm field, -
And the far valley behind, where the buttercup
Had blessed with gold their slow boots coming up,
Where even the little brambles would not yield
But clutched and clung to them like sorrowing hands.
[          ] they breathe like trees unstirred.


Till like a cold gust thrills the little word
At which each body and its soul begird
And tighten them for battle. No alarms
Of bugles, no high flags, no clamorous haste, -
Only a lift and flare of eyes that faced
The sun, like a friend with whom their love is done.
O larger shone that smile against the sun, -
Mightier than his whose bounty these have spurned.


So, soon they topped the hill, and raced together
Over an open stretch of herb and heather
Exposed. And instantly the whole sky burned
With fury against them; earth set sudden cups
In thousands for their blood; and the green slope
Chasmed and steepened sheer to infinite space.


Of them who running on that last high place
Leapt to swift unseen bullets, or went up
On the hot blast and fury of hell's upsurge,
Or plunged and fell away past this world's verge,
Some say God caught them even before they fell.


But what say such as from existence' brink
Ventured but drave too swift to sink,
The few who rushed in the body to enter hell,
And there out-fiending all its fiends and flames
With superhuman inhumanities,
Long-famous glories, immemorial shames -
And crawling slowly back, have by degrees
Regained cool peaceful air in wonder -
Why speak not they of comrades that went under?"
42,Storm,"His face was charged with beauty as a cloud
      With glimmering lightning. When it shadowed me
      I shook, and was uneasy as a tree
That draws the brilliant danger, tremulous, bowed.


So must I tempt that face to loose its lightning.
      Great gods, whose beauty is death, will laugh above,
      Who made his beauty lovelier than love.
I shall be bright with their unearthly brightening.


And happier were it if my sap consume;
Glorious will shine the opening of my heart;
The land shall freshen that was under gloom;
What matter if all men cry aloud and start,
And women hide bleak faces in their shawl,
At those hilarious thunders of my fall?"
43,Strange Meeting,"It seemed that out of the battle I escaped
Down some profound dull tunnel, long since scooped
Through granites which Titanic wars had groined.
Yet also there encumbered sleepers groaned,
Too fast in thought or death to be bestirred.
Then, as I probed them, one sprang up, and stared
With piteous recognition in fixed eyes,
Lifting distressful hands as if to bless.
And by his smile, I knew that sullen hall;
And by his dead smile I knew we stood in Hell.
 With a thousand fears that vision's face was grained;
 Yet no blood reached there from the upper ground,
 And no guns thumped, or down the fluies made moan.
 ""Strange, friend,"" I said, ""Here is no cause to mourn.""
 ""None,"" said the other, ""Save the undone years,
 The hopelessness. Whatever hope is yours,
 Was my life also; I went hunting wild
 After the wildest beauty in the world,
 Which lies not calm in eyes, or braided hair,
 But mocks the steady running of the hour,
 And if it grieves, grieves richlier than here.
 For by my glee might many men have laughed,
 And of my weeping something has been left,
 Which must die now. I mean the truth untold,
 The pity of war, the pity war distilled.
 Now men will go content with what we spoiled.
 Or, discontent, boil bloody, and be spilled.
 They will be swift with swiftness of the tigress,
 None will break ranks, though nations trek from progress.
 Courage was mine, and I had mystery;
 Wisdom was mine, and I had mastery;
 To miss the march of this retreating world
 Into vain citadels that are not walled.
 Then, when much blood had clogged their chariot-wheels
 I would go up and wash them from sweet wells,
 Even with truths that lie too deep for taint.
 I would have poured my spirit without stint
 But not through wounds; not on the cess of war.
 Foreheads of men have bled where no wounds were.
 I am the enemy you killed, my friend.
 I knew you in this dark; for so you frowned
 Yesterday through me as you jabbed and killed.
 I parried; but my hands were loath and cold.
 Let us sleep now ..."
44,The Calls [unfinished],"A dismal fog-hoarse siren howls at dawn.
I watch the man it calls for, pushed and drawn
Backwards and forwards, helpless as a pawn.
But I'm lazy, and his work's crazy.

Quick treble bells begin at nine o'clock,
Scuttling the schoolboy pulling up his sock,
Scaring the late girl in the inky frock.
I must be crazy; I learn from the daisy.

Stern bells annoy the rooks and doves at ten.
I watch the verger close the doors, and when
I hear the organ moan the first amen,
Sing my religion's-same as pigeons'.

A blatant bugle tears my afternoons.
Out clump the clumsy Tommies by platoons,
Trying to keep in step with rag-time tunes,
But I sit still; I've done my drill.

Gongs hum and buzz like saucepan-lids at dusk,
I see a food-hog whet his gold-filled tusk
To eat less bread, and more luxurious rusk.

Then sometimes late at night my window bumps
From gunnery-practice, till my small heart thumps
And listens for the shell-shrieks and the crumps,
But that's not all.

For leaning out last midnight on my sill
I heard the sighs of men, that have no skill
To speak of their distress, no, nor the will!
A voice I know. And this time I must go."
45,The Chances,"I mind as 'ow the night afore that show
Us five got talking, -- we was in the know,
""Over the top to-morrer; boys, we're for it,
First wave we are, first ruddy wave; that's tore it.""
""Ah well,"" says Jimmy, -- an' 'e's seen some scrappin' --
""There ain't more nor five things as can 'appen;
Ye get knocked out; else wounded -- bad or cushy;
Scuppered; or nowt except yer feeling mushy.""

One of us got the knock-out, blown to chops.
T'other was hurt, like, losin' both 'is props.
An' one, to use the word of 'ypocrites,
'Ad the misfortoon to be took by Fritz.
Now me, I wasn't scratched, praise God Almighty
(Though next time please I'll thank 'im for a blighty),
But poor young Jim, 'e's livin' an' 'e's not;
'E reckoned 'e'd five chances, an' 'e's 'ad;
'E's wounded, killed, and pris'ner, all the lot --
The ruddy lot all rolled in one. Jim's mad."
46,The Dead Beat,"He dropped, - more sullenly than wearily,
Lay stupid like a cod, heavy like meat,
And none of us could kick him to his feet;
- Just blinked at my revolver, blearily;
- Didn't appear to know a war was on,
Or see the blasted trench at which he stared.
'I'll do 'em in,' he whined, 'if this hand's spared,
I'll murder them, I will.'

A low voice said,
'It's Blighty, p'raps, he sees; his pluck's all gone,
Dreaming of all the valiant, that aren't dead:
Bold uncles, smiling ministerially;
Maybe his brave young wife, getting her fun
In some new home, improved materially.
It's not these stiffs have crazed him; nor the Hun.'

We sent him down at last, out of the way.
Unwounded; - stout lad, too, before that strafe.
Malingering? Stretcher-bearers winked, 'Not half!'

Next day I heard the Doc.'s well-whiskied laugh:
'That scum you sent last night soon died. Hooray!'"
47,The End,"After the blast of lightning from the east,
The flourish of loud clouds, the Chariot throne,
After the drums of time have rolled and ceased
And from the bronze west long retreat is blown,

Shall Life renew these bodies? Of a truth
All death will he annul, all tears assuage?
Or fill these void veins full again with youth
And wash with an immortal water age?

When I do ask white Age, he saith not so, --
""My head hangs weighed with snow.""
And when I hearken to the Earth she saith
My fiery heart sinks aching.  It is death.
Mine ancient scars shall not be glorified
Nor my titanic tears the seas be dried."""
48,The Kind Ghosts,"She sleeps on soft, last breaths; but no ghost looms
Out of the stillness of her palace wall,
Her wall of boys on boys and dooms on dooms.

She dreams of golden gardens and sweet glooms,
Not marvelling why her roses never fall
Nor what red mouths were torn to make their blooms.

The shades keep down which well might roam her hall.
Quiet their blood lies in her crimson rooms
And she is not afraid of their footfall.

They move not from her tapestries, their pall,
Nor pace her terraces, their hecatombs,
Lest aught she be disturbed, or grieved at all."
49,The Last Laugh,"'Oh! Jesus Christ! I'm hit,' he said; and died.
Whether he vainly cursed or prayed indeed,
The Bullets chirped-In vain, vain, vain!
Machine-guns chuckled,-Tut-tut! Tut-tut!
And the Big Gun guffawed.

Another sighed,-'O Mother, -Mother, - Dad!'
Then smiled at nothing, childlike, being dead.
And the lofty Shrapnel-cloud
Leisurely gestured,-Fool!
And the splinters spat, and tittered.

'My Love!' one moaned. Love-languid seemed his mood,
Till slowly lowered, his whole faced kissed the mud.
And the Bayonets' long teeth grinned;
Rabbles of Shells hooted and groaned;
And the Gas hissed."
50,The Letter,"With B.E.F. Jun 10. Dear Wife,
(Oh blast this pencil. 'Ere, Bill, lend's a knife.)
I'm in the pink at present, dear.
I think the war will end this year.
We don't see much of them square-'eaded 'Uns.
We're out of harm's way, not bad fed.
I'm longing for a taste of your old buns.
(Say, Jimmie, spare's a bite of bread.)
There don't seem much to say just now.
(Yer what? Then don't, yer ruddy cow!
And give us back me cigarette!)
I'll soon be 'ome. You mustn't fret.
My feet's improvin', as I told you of.
We're out in the rest now. Never fear.
(VRACH! By crumbs, but that was near.)
Mother might spare you half a sov.
Kiss Nell and Bert. When me and you-
(Eh? What the 'ell! Stand to? Stand to!
Jim, give's a hand with pack on, lad.
Guh! Christ! I'm hit. Take 'old. Aye, bad.
No, damn your iodine. Jim? 'Ere!
Write my old girl, Jim, there's a dear.)"
51,The Next War,"War's a joke for me and you,
Wile we know such dreams are true.
- Siegfried Sassoon

Out there, we've walked quite friendly up to Death,-
Sat down and eaten with him, cool and bland,-
Pardoned his spilling mess-tins in our hand.
We've sniffed the green thick odour of his breath,-
Our eyes wept, but our courage didn't writhe.
He's spat at us with bullets and he's coughed
Shrapnel. We chorussed when he sang aloft,
We whistled while he shaved us with his scythe.

Oh, Death was never enemy of ours!
We laughed at him, we leagued with him, old chum.
No soldier's paid to kick against His powers.
We laughed, -knowing that better men would come,
And greater wars: when each proud fighter brags
He wars on Death, for lives; not men, for flags."
52,The Parable Of The Old Man And The Young,"So Abram rose, and clave the wood, and went,
And took the fire with him, and a knife.
And as they sojourned both of them together,
Isaac the first-born spake and said, My Father,
Behold the preparations, fire and iron,
But where the lamb for this burnt-offering?
Then Abram bound the youth with belts and straps,
And builded parapets and trenches there,
And stretchèd forth the knife to slay his son.
When lo! an Angel called him out of heaven,
Saying, Lay not thy hand upon the lad,
Neither do anything to him, thy son.
Behold! Caught in a thicket by its horns,
A Ram. Offer the Ram of Pride instead.

But the old man would not so, but slew his son,
And half the seed of Europe, one by one."
53,The Roads Also,"The roads also have their wistful rest,
When the weathercocks perch still and roost,
And the looks of men turn kind to clocks
And the trams go empty to their drome.
The streets also dream their dream.

The old houses muse of the old days
And their fond trees leaning on them doze.
On their steps chatter and clatter stops
For the cries of other times hold men
And they hear the unknown moan.

They remember alien ardours and far futures
And the smiles not seen in happy features.
Their begetters call them from the gutters;
In the gardens unborn child-souls wail,
And the dead scribble on walls.

Though their own child cry for them in tears,
Women weep but hear no sound upstairs.
They believe in love they had not lived
And passion past the reach of stairs
To the world's towers or stars."
54,The Send-Off,"Down the close, darkening lanes they sang their way
To the siding-shed,
And lined the train with faces grimly gay.

Their breasts were stuck all white with wreath and spray
As men's are, dead.

Dull porters watched them, and a casual tramp
Stood staring hard,
Sorry to miss them from the upland camp.
Then, unmoved, signals nodded, and a lamp
Winked to the guard.

So secretly, like wrongs hushed-up, they went.
They were not ours:
We never heard to which front these were sent.

Nor there if they yet mock what women meant
Who gave them flowers.

Shall they return to beatings of great bells
In wild trainloads?
A few, a few, too few for drums and yells,
May creep back, silent, to still village wells
Up half-known roads."
55,The Sentry,"We'd found an old Boche dug-out, and he knew,
And gave us hell, for shell on frantic shell
Hammered on top, but never quite burst through.
Rain, guttering down in waterfalls of slime,
Kept slush waist-high and rising hour by hour,
And choked the steps too thick with clay to climb.
What murk of air remained stank old, and sour
With fumes of whizz-bangs, and the smell of men
Who'd lived there years, and left their curse in the den,
If not their corpses...

There we herded from the blast
Of whizz-bangs, but one found our door at last,
Buffeting eyes and breath, snuffing the candles,
And thud! flump! thud! down the steep steps came thumping
And sploshing in the flood, deluging muck -
The sentry's body; then his rifle, handles
Of old Boche bombs, and mud in ruck on ruck.
We dredged him up, for killed, until he whined
'O sir, my eyes - I'm blind, - I'm blind, I'm blind!'
Coaxing, I held a flame against his lids
And said if he could see the least blurred light
He was not blind; in time he'd get all right.
'I can't' he sobbed. Eyeballs, huge-bulged like squids',
Watch my dreams still; but I forgot him there
In posting Next for duty, and sending a scout
To beg a stretcher somewhere, and flound'ring about
To other posts under the shrieking air.

Those other wretches, how they bled and spewed,
And one who would have drowned himself for good, -
I try not to remember these things now.
Let dread hark back for one word only: how
Half-listening to that sentry's moans and jumps,
And the wild chattering of his broken teeth,
Renewed most horribly whenever crumps
Pummelled the roof and slogged the air beneath, -
Through the dense din, I say, we heard him shout
'I see your lights!' But ours had long died out."
56,The Show,"My soul looked down from a vague height with Death,
As unremembering how I rose or why,
And saw a sad land, weak with sweats of dearth,
Gray, cratered like the moon with hollow woe,
And fitted with great pocks and scabs of plaques.

Across its beard, that horror of harsh wire,
There moved thin caterpillars, slowly uncoiled.
It seemed they pushed themselves to be as plugs
Of ditches, where they writhed and shrivelled, killed.

By them had slimy paths been trailed and scraped
Round myriad warts that might be little hills.

From gloom's last dregs these long-strung creatures crept,
And vanished out of dawn down hidden holes.

(And smell came up from those foul openings
As out of mouths, or deep wounds deepening.)

On dithering feet upgathered, more and more,
Brown strings towards strings of gray, with bristling spines,
All migrants from green fields, intent on mire.

Those that were gray, of more abundant spawns,
Ramped on the rest and ate them and were eaten.

I saw their bitten backs curve, loop, and straighten,
I watched those agonies curl, lift, and flatten.

Whereat, in terror what that sight might mean,
I reeled and shivered earthward like a feather.

And Death fell with me, like a deepening moan.
And He, picking a manner of worm, which half had hid
Its bruises in the earth, but crawled no further,
Showed me its feet, the feet of many men,
And the fresh-severed head of it, my head."
57,The Unreturning,"Suddenly night crushed out the day and hurled
Her remnants over cloud-peaks, thunder-walled.
Then fell a stillness such as harks appalled
When far-gone dead return upon the world.


There watched I for the Dead; but no ghost woke.
Each one whom Life exiled I named and called.
But they were all too far, or dumbed, or thralled,
And never one fared back to me or spoke.


Then peered the indefinite unshapen dawn
With vacant gloaming, sad as half-lit minds,
The weak-limned hour when sick men's sighs are drained.
And while I wondered on their being withdrawn,
Gagged by the smothering Wing which none unbinds,
I dreaded even a heaven with doors so chained."
58,The Wrestlers,"So neck to neck and obstinate knee to knee
Wrestled those two; and peerless Heracles
Could not prevail nor catch at any vantage;
But those huge hands which small had strangled snakes
Let slip the writhing of Antaeas' wrists;
Those clubs of hands that wrenched the necks of bulls
Now fumbled round the slim Antaeas' limbs
Baffled. Then anger swelled in Heracles,
And terribly he grappled broader arms,
And yet more firmly fixed his grasping feet,
And up his back the muscles bulged and shone
Like climbing banks and domes of towering cloud.
Many who watched that wrestling say he laughed,-
But not so loud as on Eurystheus of old,
But that his pantings, seldom loosed, long pent,
Were like the sighs of lions at their meat.
Men say their fettered fury tightened hour by hour,
Until the veins rose tubrous on their brows
And froth flew thickly-shivered from both beards.
As pythons shudder, bridling-in their spite,
So trembled that Antaeas with held strength,
While Heracles, - the thews and cordage of his thighs
Straitened and strained beyond the utmost stretch
From quivering heel to haunch like sweating hawsers -
But only staggered backward. Then his throat
Growled, like a great beast when his meat is touched,
As if he smelt some guile behind Antaeas,
And knew the buttressed bulking of his shoulders
Bore not the mass to move it one thumb's length.
But what it was so helped the man none guessed,
Save Hylas, whom the fawns had once made wise
How earth herself empowered him by her touch,
Gave him the grip and stringency of winter,
And all the ardour of the invincible spring;
How all the blood of June glutted his heart;
And the wild glow of huge autumnal storms
Stirred on his face, and flickered from his eyes;
How too, Poseidon blessed him fatherly
With wafts of vigour from the keen sea waves,
And with the subtle coil of currents -
Strange underflows, that maddened Heracles.
And towards the night they sundered, neither thrown.
Whereat came Hylas running to his friend
With fans, and sponges in a laving-bowl,
And brimmed his lord the beakerful he loved,
Which Heracles took roughly, even from him.
Then spake that other from the place he stood:
'O Heracles, I know thy fights and labours,
What man thou wert, and what thou art become,
The lord of strength, queller of perilous monsters,
Hero of heroes, worthy immortal worship,
But me thou canst not quell. For I, I come
Of Earth, and to my father Poseidon,
Whose strength ye know, and whose displeasure ye know.
Therefore be wise, and try me not again,
But say thou findst me peer, and more than peer.'
But Heracles, of utter weariness,
Was loath to answer, either yea or nay.
And a cruel murmur rankled through the crowd.
Now he whose knees propped up the head of him,
Over his lord's ear swiftly whispered thus:
'If thou could'st lift the man in air - enough.
His feet suck secret virtue of the earth.
Lift him, and buckle him to thy breast, and win.'
Up sprang the son of Perseus deeply laughing
And ere the crimson of his last long clutch
Had faded from that insolent's throat, again
They closed. Then he, the Argonaut,
Remembering how he tore the oaks in Argos,
Bound both his arms about the other's loins
And with a sudden tugging, easily
Rooted him up; and crushed his inmost bones.
Forth to the town he strode, and through the streets,
Bearing the body light as leopard-skins,
And glorious ran the shouting as he strode -
Some say his footfalls made an earthquake there
So that he dropped Antaeas: some say not:
But that he cast him down by Gea's altar
And Gea sent that earthquake for her son,
To rouse him out of death. And lo! he rose,
Alive, and came to Heracles
Who feasted with the people and their King.
And fain would all make place for him
But he would not consent. And Heracles,
Knowing the hate of Hylas for his deeds,
Feasted and slept; and so forgot the man,
And early on the morrow passed with Hylas
Down to the Argo, for the wind was fair."
59,The Young Soldier,"It is not death
Without hereafter
To one in dearth
Of life and its laughter,

Nor the sweet murder
Dealt slow and even
Unto the martyr
Smiling at heaven:

It is the smile
Faint as a (waning) myth,
Faint, and exceeding small
On a boy's murdered mouth."
60,Training,"Not this week nor this month dare I lie down
In languour under lime trees or smooth smile.
Love must not kiss my face pale that is brown.

My lips, parting, shall drink space, mile by mile;
Strong meats be all my hunger; my renown
Be the clean beauty of speed and pride of style.

Cold winds encountered on the racing Down
Shall thrill my heated bareness; but awhile
None else may meet me till I wear my crown."
61,Uriconium: an Ode,"It lieth low near merry England's heart
Like a long-buried sin; and Englishmen
Forget that in its death their sires had part.
And, like a sin, Time lays it bare again
To tell of races wronged,
And ancient glories suddenly overcast,
And treasures flung to fire and rabble wrath.
If thou hast ever longed
To lift the gloomy curtain of Time Past,
And spy the secret things that Hades hath,
Here through this riven ground take such a view.
The dust, that fell unnoted as a dew,
Wrapped the dead city's face like mummy-cloth:
All is as was: except for worm and moth.

Since Jove was worshipped under Wrekin's shade
Or Latin phrase was writ in Shropshire stone,
Since Druid chaunts desponded in this glade
Or Tuscan general called that field his own,
How long ago? How long?
How long since wanderers in the Stretton Hills
Met men of shaggy hair and savage jaw,
With flint and copper prong,
Aiming behind their dikes and thorny grilles?
Ah! those were days before the axe and saw,
Then were the nights when this mid-forest town
Held breath to hear the wolves come yelping down,
And ponderous bears 'long Severn lifted paw,
And nuzzling boars ran grunting through the shaw.

Ah me! full fifteen hundred times the wheat
Hath risen, and bowed, and fallen to human hunger
Since those imperial days were made complete.
The weary moon hath waxen old and younger
These eighteen thousand times
Without a shrine to greet her gentle ray.
And other temples rose; to Power and Pelf,
And chimed centurial chimes
Until their very bells are worn away.
While King by King lay cold on vaulted shelf
And wars closed wars, and many a Marmion fell,
And dearths and plagues holp sire and son to hell;
And old age stiffened many a lively elf
And many a poet's heart outdrained itself.

I had forgot that so remote an age
Beyond the horizon of our little sight,
Is far from us by no more spanless gauge
Than day and night, succeeding day and night,
Until I looked on Thee,
Thou ghost of a dead city, or its husk!
But even as we could walk by field and hedge
Hence to the distant sea
So, by the rote of common dawn and dusk,
We travel back to history's utmost edge.
Yea, when through thy old streets I took my way,
And recked a thousand years as yesterday,
Methought sage fancy wrought a sacrilege
To steal for me such godly privilege!

For here lie remnants from a banquet table -
Oysters and marrow-bones, and seeds of grape -
The statement of whose age must sound a fable;
And Samian jars, whose sheen and flawless shape
Look fresh from potter's mould.
Plasters with Roman finger-marks impressed;
Bracelets that from the warm Italian arm
Might seem to be scarce cold;
And spears - the same that pushed the Cymry west-
Unblunted yet; with tools of forge and farm
Abandoned, as a man in sudden fear
Drops what he holds to help his swift career:
For sudden was Rome's flight, and wild the alarm.
The Saxon shock was like Vesuvius' qualm.

O ye who prate of modern art and craft .
Mark well that Gaulish brooch, and test that screw!
Art's fairest buds on antique stem are graft.
Under the sun is nothing wholly new!
At Viricon today
The village anvil rests on Roman base
And in a garden, may be seen a bower
With pillars for its stay
That anciently in basilic had place.
The church's font is but a pagan dower:
A Temple's column, hollowed into this.
So is the glory of our artifice,
Our pleasure and our worship, but the flower
Of Roman custom and of Roman power.

O ye who laugh and, living as if Time
Meant but the twelve hours ticking round your dial,
Find it too short for thee, watch the sublime,
Slow, epochal time-registers awhile,
Which are Antiquities.
O ye who weep and call all your life too long
And moan: Was ever sorrow like to mine?
Muse on the memories
That sad sepulchral stones and ruins prolong.
Here might men drink of wonder like strong wine
And feel ephemeral troubles soothed and curbed.
Yet farmers, wroth to have their laws disturbed,
Are sooner roused for little loss to pine
Than we are moved by mighty woes long syne.

Above this reverend ground, what traveller checks?
Yet cities such as these one time would breed
Apocalyptic visions of world-wrecks.
Let Saxon men return to them, and heed!
They slew and burnt,
But after, prized what Rome had given away
Out of her strength and her prosperity.
Have they yet learnt
The precious truth distilled from Rome's decay?
Ruins! On England's heart press heavily!
For Rome hath left us more than walls and words
And better yet shall leave; and more than herds
Or land or gold gave the Celts to us in fee;
E'en Blood, which makes poets sing and prophets see."
62,Wild With All Regrets,"To Siegfried Sassoon


My arms have mutinied against me -- brutes!
My fingers fidget like ten idle brats,
My back's been stiff for hours, damned hours.
Death never gives his squad a Stand-at-ease.
I can't read.  There:  it's no use.  Take your book.
A short life and a merry one, my buck!
We said we'd hate to grow dead old.  But now,
Not to live old seems awful:  not to renew
My boyhood with my boys, and teach 'em hitting,
Shooting and hunting, -- all the arts of hurting!
-- Well, that's what I learnt.  That, and making money.
Your fifty years in store seem none too many;
But I've five minutes.  God!  For just two years
To help myself to this good air of yours!
One Spring!  Is one too hard to spare?  Too long?
Spring air would find its own way to my lung,
And grow me legs as quick as lilac-shoots.

Yes, there's the orderly.  He'll change the sheets
When I'm lugged out, oh, couldn't I do that?
Here in this coffin of a bed, I've thought
I'd like to kneel and sweep his floors for ever, --
And ask no nights off when the bustle's over,
For I'd enjoy the dirt; who's prejudiced
Against a grimed hand when his own's quite dust, --
Less live than specks that in the sun-shafts turn?
Dear dust, -- in rooms, on roads, on faces' tan!
I'd love to be a sweep's boy, black as Town;
Yes, or a muckman.  Must I be his load?
A flea would do.  If one chap wasn't bloody,
Or went stone-cold, I'd find another body.

Which I shan't manage now.  Unless it's yours.
I shall stay in you, friend, for some few hours.
You'll feel my heavy spirit chill your chest,
And climb your throat on sobs, until it's chased
On sighs, and wiped from off your lips by wind.

I think on your rich breathing, brother, I'll be weaned
To do without what blood remained me from my wound."
63,Winter Song,"The browns, the olives, and the yellows died,
And were swept up to heaven; where they glowed
Each dawn and set of sun till Christmastide,
And when the land lay pale for them, pale-snowed,
Fell back, and down the snow-drifts flamed and flowed.

From off your face, into the winds of winter,
The sun-brown and the summer-gold are blowing;
But they shall gleam with spiritual glinter,
When paler beauty on your brows falls snowing,
And through those snows my looks shall be soft-going."
64,[An Imperial Elegy],"Not one corner of a foreign field
But a span as wide as Europe;
An appearance of a titan's grave,
And the length thereof a thousand miles,
It crossed all Europe like a mystic road,
Or as the Spirits' Pathway lieth on the night.
And I heard a voice crying
This is the Path of Glory."
65,[Antaeus: a fragment],"So neck to stubborn neck, and obstinate knee to knee,
Wrestled those two; and peerless Heracles
Could not prevail, nor get at any vantage...
So those huge hands that, small, had snapped great snakes,
Let slip the writhing of Antaeus' wrists:
Those hero's hands that wrenched the necks of bulls,
Now fumbled round the slim Antaeus' limbs,
Baffled. Then anger swelled in Heracles,
And terribly he grappled broader arms,
And yet more firmly fixed his grasped feet.
And up his back the muscles bulged and shone
Like climbing banks and domes of towering cloud.
And they who watched that wrestling say he laughed,
But no so loud as on Eurystheus of old."
66,[As bronze may be much beautified: a fragment],"As bronze may be much beautified
By lying in the dark damp soil,
So men who fade in dust of warfare fade
Fairer, and sorrow blooms their soul.


Like pearls which noble women wear
And, tarnishing, awhile confide
Unto the old salt sea to feed,
Many return more lustrous than they were.


But what of them buried profound,
Buried where we cqn no more find,
Who [                                                   ]
Lie dark for ever under abysmal war?"
67,[Cramped in that funnelled hole: a fragment],"Cramped in that funnelled hole, they watched the dawn
Open a jagged rim around; a yawn
Of death's jaws, which had all but swallowed them
Stuck in the bottom of his throat of phlegm.


They were in one of many mouths of Hell
Not seen of seers in visions; only felt
As teeth of traps; when bones and the dead are smelt
Under the mud where long ago they fell
Mixed with the sour sharp odour of the shell."
68,[I Know the Music],"All sounds have been as music to my listening:
Pacific lamentations of slow bells,
The crunch of boots on blue snow rosy-glistening,
Shuffle of autumn leaves; and all farewells:

Bugles that sadden all the evening air,
And country bells clamouring their last appeals
Before [the] music of the evening prayer;
Bridges, sonorous under carriage wheels.

Gurgle of sluicing surge through hollow rocks,
The gluttonous lapping of the waves on weeds,
Whisper of grass; the myriad-tinkling flocks,
The warbling drawl of flutes and shepherds' reeds.

The orchestral noises of October nights
Blowing ( ) symphonetic storms
Of startled clarions ( )
Drums, rumbling and rolling thunderous and ( ).

Thrilling of throstles in the keen blue dawn,
Bees fumbling and fuming over sainfoin-fields."
69,[I Saw His Round Mouth's Crimson],"[I saw his round mouth's crimson deepen as it fell],
Like a Sun, in his last deep hour;
Watched the magnificent recession of farewell,
Clouding, half gleam, half glower,
And a last splendour burn the heavens of his cheek.
And in his eyes
The cold stars lighting, very old and bleak,
In different skies."
70,[O World of many worlds],"O World of many worlds, O life of lives,
      What centre hast thou? Where am I?
O whither is it thy fierce onrush drives?
      Fight I, or drift; or stand; or fly?


The loud machinery spins, points work in touch;
      Wheels whirl in systems, zone in zone.
Myself having sometime moved with such,
      Would strike a centre of mine own.


Lend hand, O Fate, for I am down, am lost!
      Fainting by violence of the Dance...
Ah thanks, I stand - the floor is crossed,
      And I am where but few advance.


I see men far below me where they swarm...
      (Haply above me - be it so!
Does space to compass-points conform,
      And can we say a star stands high or low?)


Not more complex the millions of the stars
      Than are the hearts of mortal brothers;
As far remote as Neptune from small Mars
      Is one man's nature from another's.


But all hold course unalterably fixed;
      They follow destinies foreplanned:
I envy not these lives in their faith unmixed,
      I would not step with such a band.

To be a meteor, fast, eccentric, lone,
      Lawless; in passage through all spheres,
Warning the earth of wider ways unknown
      And rousing men with heavenly fears...


This is the track reserved for my endeavour;
      Spanless the erring way I wend.
Blackness of darkness is my meed for ever?
      And barren plunging without end?


O glorious fear! Those other wandering souls
      High burning through that outer bourne
Are lights unto themselves. Fair aureoles
      Self-radiated these are worn.


And when in after times those stars return
      And strike once more earth's horizon,
They gather many satellites astern,
      For they are greater than this system's Sun."
