,title,text
33,Ode to Bird Watching,"Now
Let's look for birds!
The tall iron branches
in the forest,
The dense
fertility on the ground.
The world
is wet.
A dewdrop or raindrop
shines,
a diminutive star
among the leaves.
The morning time
mother earth
is cool.
The air
is like a river
which shakes
the silence.
It smells of rosemary,
of space
and roots.
Overhead,
a crazy song.
It's a bird.
How
out of its throat
smaller than a finger
can there fall the waters
of its song?
Luminous ease!
Invisible
power
torrent
of music
in the leaves.
Sacred conversations!
Clean and fresh washed
is this
day resounding
like a green dulcimer.
I bury
my shoes
in the mud,
jump over rivulets.
A thorn
bites me and a gust
of air like a crystal
wave
splits up inside my chest.
Where
are the birds?
Maybe it was
that
rustling in the foliage
or that fleeting pellet
of brown velvet
or that displaced
perfume? That
leaf that let loose cinnamon smell
- was that a bird? That dust
from an irritated magnolia
or that fruit
which fell with a thump -
was that a flight?
Oh, invisible little
critters
birds of the devil
with their ringing
with their useless feathers.
I only want
to caress them,
to see them resplendent.
I don't want
to see under glass
the embalmed lightning.
I want to see them living.
I want to touch their gloves
of real hide,
which they never forget in
the branches
and to converse with
them
sitting on my shoulders
although they may leave
me like certain statues
undeservedly whitewashed.
Impossible.
You can't touch them.
You can hear them
like a heavenly
rustle or movement.
They converse
with precision.
They repeat
their observations.
They brag
of how much they do.
They comment
on everything that exists.
They learn
certain sciences
like hydrography.
and by a sure science
they know
where there are harvests
of grain"
34,Ode to Maize,"America, from a grain
of maize you grew
to crown
with spacious lands
the ocean foam.
A grain of maize was your geography.
From the grain
a green lance rose,
was covered with gold,
to grace the heights
of Peru with its yellow tassels.

But, poet, let
history rest in its shroud;
praise with your lyre
the grain in its granaries:
sing to the simple maize in the kitchen.

First, a fine beard
fluttered in the field
above the tender teeth
of the young ear.
Then the husks parted
and fruitfulness burst its veils
of pale papyrus
that grains of laughter
might fall upon the earth.
To the stone,
in your journey,
you returned.
Not to the terrible stone,
the bloody
triangle of Mexican death,
but to the grinding stone,
sacred
stone of your kitchens.
There, milk and matter,
strength-giving, nutritious
cornmeal pulp,
you were worked and patted
by the wondrous hands
of dark-skinned women.

Wherever you fall, maize,
whether into the
splendid pot of partridge, or among
country beans, you light up
the meal and lend it
your virginal flavor.

Oh, to bite into
the steaming ear beside the sea
of distant song and deepest waltz.
To boil you
as your aroma
spreads through
blue sierras.

But is there
no end
to your treasure?

In chalky, barren lands
bordered
by the sea, along
the rocky Chilean coast,
at times
only your radiance
reaches the empty
table of the miner.

Your light, your cornmeal, your hope
pervades America's solitudes,
and to hunger
your lances
are enemy legions.

Within your husks,
like gentle kernels,
our sober provincial
children's hearts were nurtured,
until life began
to shuck us from the ear."
35,Ode to Sadness,"Sadness, scarab
with seven crippled feet,
spiderweb egg,
scramble-brained rat,
bitch's skeleton:
No entry here.
Don't come in.
Go away.
Go back
south with your umbrella,
go back
north with your serpent's teeth.
A poet lives here.
No sadness may
cross this threshold.
Through these windows
comes the breath of the world,
fresh red roses,
flags embroidered with
the victories of the people.
No.
No entry.
Flap
your bat's wings,
I will trample the feathers
that fall from your mantle,
I will sweep the bits and pieces
of your carcass to
the four corners of the wind,
I will wring your neck,
I will stitch your eyelids shut,
I will sew your shroud,
sadness, and bury your rodent bones
beneath the springtime of an apple tree."
36,Ode to the Artichoke,"The artichoke
With a tender heart
Dressed up like a warrior,
Standing at attention, it built
A small helmet
Under its scales
It remained
Unshakeable,
By its side
The crazy vegetables
Uncurled
Their tendrills and leaf-crowns,
Throbbing bulbs,
In the sub-soil
The carrot
With its red mustaches
Was sleeping,
The grapevine
Hung out to dry its branches
Through which the wine will rise,
The cabbage
Dedicated itself
To trying on skirts,
The oregano
To perfuming the world,
And the sweet
Artichoke
There in the garden,
Dressed like a warrior,
Burnished
Like a proud
Pomegrante.
And one day
Side by side
In big wicker baskets
Walking through the market
To realize their dream
The artichoke army
In formation.
Never was it so military
Like on parade.
The men
In their white shirts
Among the vegetables
Were
The Marshals
Of the artichokes
Lines in close order
Command voices,
And the bang
Of a falling box.

But
Then
Maria
Comes
With her basket
She chooses
An artichoke,
She's not afraid of it.
She examines it, she observes it
Up against the light like it was an egg,
She buys it,
She mixes it up
In her handbag
With a pair of shoes
With a cabbage head and a
Bottle
Of vinegar
Until
She enters the kitchen
And submerges it in a pot.

Thus ends
In peace
This career
Of the armed vegetable
Which is called an artichoke,
Then
Scale by scale,
We strip off
The delicacy
And eat
The peaceful mush
Of its green heart."
37,Ode to the Book,"When I close a book
I open life.
I hear
faltering cries
among harbours.
Copper ignots
slide down sand-pits
to Tocopilla.
Night time.
Among the islands
our ocean
throbs with fish,
touches the feet, the thighs,
the chalk ribs
of my country.
The whole of night
clings to its shores, by dawn
it wakes up singing
as if it had excited a guitar.

The ocean's surge is calling.
The wind
calls me
and Rodriguez calls,
and Jose Antonio--
I got a telegram
from the 'Mine' Union
and the one I love
(whose name I won't let out)
expects me in Bucalemu.

No book has been able
to wrap me in paper,
to fill me up
with typography,
with heavenly imprints
or was ever able
to bind my eyes,
I come out of books to people orchards
with the hoarse family of my song,
to work the burning metals
or to eat smoked beef
by mountain firesides.
I love adventurous
books,
books of forest or snow,
depth or sky
but hate
the spider book
in which thought
has laid poisonous wires
to trap the juvenile
and circling fly.
Book, let me go.
I won't go clothed
in volumes,
I don't come out
of collected works,
my poems
have not eaten poems--
they devour
exciting happenings,
feed on rough weather,
and dig their food
out of earth and men.
I'm on my way
with dust in my shoes
free of mythology:
send books back to their shelves,
I'm going down into the streets.
I learned about life
from life itself,
love I learned in a single kiss
and could teach no one anything
except that I have lived
with something in common among men,
when fighting with them,
when saying all their say in my song."
38,Ode To Wine,"Day-colored wine,
night-colored wine,
wine with purple feet
or wine with topaz blood,
wine,
starry child
of earth,
wine, smooth
as a golden sword,
soft
as lascivious velvet,
wine, spiral-seashelled
and full of wonder,
amorous,
marine;
never has one goblet contained you,
one song, one man,
you are choral, gregarious,
at the least, you must be shared.
At times
you feed on mortal
memories;
your wave carries us
from tomb to tomb,
stonecutter of icy sepulchers,
and we weep
transitory tears;
your
glorious
spring dress
is different,
blood rises through the shoots,
wind incites the day,
nothing is left
of your immutable soul.
Wine
stirs the spring, happiness
bursts through the earth like a plant,
walls crumble,
and rocky cliffs,
chasms close,
as song is born.
A jug of wine, and thou beside me
in the wilderness,
sang the ancient poet.
Let the wine pitcher
add to the kiss of love its own.

My darling, suddenly
the line of your hip
becomes the brimming curve
of the wine goblet,
your breast is the grape cluster,
your nipples are the grapes,
the gleam of spirits lights your hair,
and your navel is a chaste seal
stamped on the vessel of your belly,
your love an inexhaustible
cascade of wine,
light that illuminates my senses,
the earthly splendor of life.

But you are more than love,
the fiery kiss,
the heat of fire,
more than the wine of life;
you are
the community of man,
translucency,
chorus of discipline,
abundance of flowers.
I like on the table,
when we're speaking,
the light of a bottle
of intelligent wine.
Drink it,
and remember in every
drop of gold,
in every topaz glass,
in every purple ladle,
that autumn labored
to fill the vessel with wine;
and in the ritual of his office,
let the simple man remember
to think of the soil and of his duty,
to propagate the canticle of the wine."
39,Poetry,"And it was at that age ... Poetry arrived
in search of me. I don't know, I don't know where
it came from, from winter or a river.
I don't know how or when,
no they were not voices, they were not
words, nor silence,
but from a street I was summoned,
from the branches of night,
abruptly from the others,
among violent fires
or returning alone,
there I was without a face
and it touched me.

I did not know what to say, my mouth
had no way
with names,
my eyes were blind,
and something started in my soul,
fever or forgotten wings,
and I made my own way,
deciphering
that fire,
and I wrote the first faint line,
faint, without substance, pure
nonsense,
pure wisdom
of someone who knows nothing,
and suddenly I saw
the heavens
unfastened
and open,
planets,
palpitating plantations,
shadow perforated,
riddled
with arrows, fire and flowers,
the winding night, the universe.

And I, infinitesimal being,
drunk with the great starry
void,
likeness, image of
mystery,
felt myself a pure part
of the abyss,
I wheeled with the stars,
my heart broke loose on the wind."
40,Poor Fellows,"What it takes on this planet,
to make love to each other in peace.
Everyone pries under your sheets,
everyone interferes with your loving.
They say terrible things about a man and a woman,
who after much milling about,
all sorts of compunctions,
do something unique,
they both lie with each other in one bed.
I ask myself whether frogs are so furtive,
or sneeze as they please.
Whether they whisper to each other in swamps about illegitimate frogs,
or the joys of amphibious living.
I ask myself if birds single out enemy birds,
or bulls gossip with bullocks before they go out in public with cows.
Even the roads have eyes and the parks their police.
Hotels spy on their guests,
windows name names,
canons and squadrons debark on missions to liquidate love.
All those ears and those jaws working incessantly,
till a man and his girl
have to raise their climax,
full tilt,
on a bicycle."
41,Puedo Escribir,"Puedo escribir los versos más tristes esta noche.

Escribir, por ejemplo: 'La noche está estrellada,
y tiritan, azules, los astros, a lo lejos.'

El viento de la noche gira en el cielo y canta.

Puedo escribir los versos más tristes esta noche.
Yo la quise, y a veces ella también me quiso.

En las noches como ésta la tuve entre mis brazos.
La besé tantas veces bajo el cielo infinito.

Ella me quiso, a veces yo también la quería.
Cómo no haber amado sus grandes ojos fijos.

Puedo escribir los versos más tristes esta noche.
Pensar que no la tengo. Sentir que la he perdido.

Oir la noche inmensa, más inmnesa sin ella.
Y el verso cae al alma como al pasto el rocío.

Qué importa que mi amor no pudiera guadarla.
La noche está estrellada y ella no está conmigo.

Eso es todo. A lo lejos alguien canta. A lo lejos.
Mi alma no se contenta con haberla perdido.

Como para acercarla mi mirada la busca.
Mi corazón la busca, y ella no está conmigo.

La misma noche que hace blanquear los mismos árboles.
Nosotros, los de entonces, ya no somos los mismos.

Ya no la quiero, es cierto, pero cuánto la quise.
Mi voz buscaba el viento para tocar su oído.

De otro. Será de otro. Como antes de mis besos.
Su voz, su cuerpo claro. Sus ojos infinitos.

Ya no la quiero, es cierto, pero tal vez la quiero.
Es tan corto el amor, y es tan largo el olvido.

Porque en noches como ésta la tuve entre mis brazos,
mi alma no se contenta con haberla perdido.

Aunque éste sea el último dolor que ella me causa,
y éstos sean los últimos versos que yo le escribo."
42,Some Beasts,"It was the twilight of the iguana:

From a rainbowing battlement,
a tongue like a javelin
lunging in verdure;
an ant heap treading the jungle,
monastic, on musical feet;
the guanaco, oxygen-fine
in the high places swarthed with distances,
cobbling his feet into gold;
the llama of scrupulous eye
the widens his gaze on the dews
of a delicate world.

A monkey is weaving
a thread of insatiable lusts
on the margins of morning:
he topples a pollen-fall,
startles the violet-flight
of the butterfly, wings on the Muzo.

It was the night of the alligator:
snouts moving out of the slime,
in original darkness, the pullulations,
a clatter of armour, opaque
in the sleep of the bog,
turning back to the chalk of the sources.

The jaguar touches the leaves
with his phosphorous absence,
the puma speeds to his covert
in the blaze of his hungers,
his eyeballs, a jungle of alcohol,
burn in his head."
43,Sonata,"Neither the heart cut by a piece of glass
in a wasteland of thorns
nor the atrocious waters seen in the corners
of certain houses, waters like eyelids and eyes
can capture your waist in my hands
when my heart lifts its oaks
towards your unbreakable thread of snow.

Nocturnal sugar, spirit
of the crowns,
ransomed
human blood, your kisses
send into exile
and a stroke of water, with remnants of the sea,
neats on the silences that wait for you
surrounding the worn chairs, wearing out doors.

Nights with bright spindles,
divided, material, nothing
but voice, nothing but
naked every day.

Over your breasts of motionless current,
over your legs of firmness and water,
over the permanence and the pride
of your naked hair
I want to be, my love, now that the tears are
thrown
into the raucous baskets where they accumulate,
I want to be, my love, alone with a syllable
of mangled silver, alone with a tip
of your breast of snow."
44,Soneto XVII,"No te amo como si fueras rosa de sal, topacio
o flecha de claveles que propagan el fuego:
te amo como se aman ciertas cosas oscuras,
secretamente, entre la sombra y el alma.

Te amo como la planta que no florece y lleva
dentro de sí, escondida, la luz de aquellas flores,
y gracias a tu amor vive oscuro en mi cuerpo
el apretado aroma que ascendió de la tierra.

Te amo sin saber cómo, ni cuándo, ni de dónde,
te amo directamente sin problemas ni orgullo:
así te amo porque no sé amar de otra manera,

sino así de este modo en que no soy ni eres,
tan cerca que tu mano sobre mi pecho es mía,
tan cerca que se cierran tus ojos con mi sueño."
45,Sonnet LXXXI,"And now you're mine.  Rest with your dream in my dream.
Love and pain and work should all sleep, now.
The night turns on its invisible wheels,
and you are pure beside me as a sleeping amber.

No one else, Love, will sleep in my dreams.  You will go,
we will go together, over the waters of time.
No one else will travel through the shadows with me,
only you, evergreen, ever sun, ever moon.

Your hands have already opened their delicate fists
and let their soft drifting signs drop away; your eyes closed like two gray
wings, and I move

after, following the folding water you carry, that carries
me away.  The night, the world, the wind spin out their destiny.
Without you, I am your dream, only that, and that is all."
46,Sonnet VIII,"If your eyes were not the color of the moon,
of a day full   [here, interrupted by the baby waking -- continued about 26
hours later ]
of a day full of clay, and work, and fire,
if even held-in you did not move in agile grace like the air,
if you were not an amber week,

not the yellow moment
when autumn climbs up through the vines;
if you were not that bread the fragrant moon
kneads, sprinkling its flour across the sky,

oh, my dearest, I could not love you so!
But when I hold you I hold everything that is --
sand, time, the tree of the rain,

everything is alive so that I can be alive:
without moving I can see it all:
in your life I see everything that lives."
47,Sonnet XI,"I crave your mouth, your voice, your hair.
Silent and starving, I prowl through the streets.
Bread does not nourish me, dawn disrupts me, all day
I hunt for the liquid measure of your steps.

I hunger for your sleek laugh,
your hands the color of a savage harvest,
hunger for the pale stones of your fingernails,
I want to eat your skin like a whole almond.

I want to eat the sunbeam flaring in your lovely body,
the sovereign nose of your arrogant face,
I want to eat the fleeting shade of your lashes,

and I pace around hungry, sniffing the twilight,
hunting for you, for your hot heart,
like a puma in the barrens of Quitratue."
48,Sonnet XVII,"I do not love you as if you were salt-rose, or topaz,
or the arrow of carnations the fire shoots off.
I love you as certain dark things are to be loved,
in secret, between the shadow and the soul.

I love you as the plant that never blooms
but carries in itself the light of hidden flowers;
thanks to your love a certain solid fragrance,
risen from the earth, lives darkly in my body.

I love you without knowing how, or when, or from where.
I love you straightforwardly, without complexities or pride;
so I love you because I know no other way

than this: where I does not exist, nor you,
so close that your hand on my chest is my hand,
so close that your eyes close as I fall asleep."
49,Sonnet XXXIV (You are the daughter of the sea),"You are the daughter of the sea, oregano's first cousin.
Swimmer, your body is pure as the water;
cook, your blood is quick as the soil.
Everything you do is full of flowers, rich with the earth.

Your eyes go out toward the water, and the waves rise;
your hands go out to the earth and the seeds swell;
you know the deep essence of water and the earth,
conjoined in you like a formula for clay.

Naiad: cut your body into turquoise pieces,
they will bloom resurrected in the kitchen.
This is how you become everything that lives.

And so at last, you sleep, in the circle of my arms
that push back the shadows so that you can rest--
vegetables, seaweed, herbs: the foam of your dreams."
50,"Tell Me, Is The Rose Naked?","Tell me, is the rose naked
Or is that her only dress?.

Why do trees conceal
The splendor of their roots?.

Who hears the regrets
Of the thieving automobile?.

Is there anything in the world sadder
Than a train standing in the rain?."
51,The Dictators,"An odor has remained among the sugarcane:
a mixture of blood and body, a penetrating
petal that brings nausea.
Between the coconut palms the graves are full
of ruined bones, of speechless death-rattles.
The delicate dictator is talking
with top hats, gold braid, and collars.
The tiny palace gleams like a watch
and the rapid laughs with gloves on
cross the corridors at times
and join the dead voices
and the blue mouths freshly buried.
The weeping cannot be seen, like a plant
whose seeds fall endlessly on the earth,
whose large blind leaves grow even without light.
Hatred has grown scale on scale,
blow on blow, in the ghastly water of the swamp,
with a snout full of ooze and silence"
52,The Fickle One,"My eyes went away from me
Following a dark girl who went by.

She was made of black motherofpearl
Made of darkpurple grapes,
And she lashed my blood
With her tail of fire.

After them all I go.

A pale blonde went by
Like a golden plant
Swaying her gifts.
And my mouth went
Like a wave
Discharging on her breast
Lightningbolts of blood.

After them all I go.

But to you, without my moving,
Without seeing you, distant you,
Go my blood and my kisses,
My dark one and my fair one,
My broad one and my slender one,
My ugly one, my beauty,
Made of all the gold
And of all the silver,
Made of all the wheat
And of all the earth,
Made of all the water
Of sea waves,
Made for my arms
Made for my kisses,
Made for my soul."
53,The Light Wraps You,"The light wraps you in its mortal flame.
Abstracted pale mourner, standing that way
against the old propellers of the twighlight
that revolves around you.

Speechless, my friend,
alone in the loneliness of this hour of the dead
and filled with the lives of fire,
pure heir of the ruined day.

A bough of fruit falls from the sun on your dark garment.
The great roots of night
grow suddenly from your soul,
and the things that hide in you come out again
so that a blue and palled people
your newly born, takes nourishment.

Oh magnificent and fecund and magnetic slave
of the circle that moves in turn through black and gold:
rise, lead and possess a creation
so rich in life that its flowers perish
and it is full of sadness."
54,The Night in Isla Negra,"Ancient night and the unruly salt
beat at the walls of my house.
The shadow is all one, the sky
throbs now along with the ocean,
and sky and shadow erupt
in the crash of their vast conflict.
All night long they struggle;
nobody knows the name
of the harsh light that keeps slowly opening
like a languid fruit.
So on the coast comes to light,
out of seething shadow, the harsh dawn,
gnawed at by the moving salt,
swept clean by the mass of night,
bloodstained in its sea-washed crater."
55,The Old Women of the Ocean,"To the solemn sea the old women come
With their shawls knotted around their necks
With their fragile feet cracking.

They sit down alone on the shore
Without moving their eyes or their hands
Without changing the clouds or the silence.

The obscene sea breaks and claws
Rushes downhill trumpeting
Shakes its bull's beard.

The gentle old ladies seated
As if in a transparent boat
They look at the terrorist waves.

Where will they go and where have they been?
They come from every corner
They come from our own lives.

Now they have the ocean
The cold and burning emptiness
The solitude full of flames.

They come from all the pasts
From houses which were fragrant
From burnt-up evenings.

They look, or don't look, at the sea
With their walking sticks they draw signs in the sand
And the sea erases their calligraphy.

The old women get up and go away
With their fragile bird feet
While the waves flood in
Traveling naked in the wind."
56,The Queen,"I have named you queen.
There are taller than you, taller.
There are purer than you, purer.
There are lovelier than you, lovelier.
But you are the queen.

When you go through the streets
No one recognizes you.
No one sees your crystal crown, no one looks
At the carpet of red gold
That you tread as you pass,
The nonexistent carpet.

And when you appear
All the rivers sound
In my body, bells
Shake the sky,
And a hymn fills the world.

Only you and I,
Only you and I, my love,
Listen to me."
57,The Question,"Love, a question
has destroyed you.

I have come back to you
from thorny uncertainty.

I want you straight as
the sword or the road.

But you insist
on keeping a nook
of shadow that I do not want.

My love,
understand me,
I love all of you,
from eyes to feet, to toenails,
inside,
all the brightness, which you kept.

It is I, my love,
who knocks at your door.
It is not the ghost, it is not
the one who once stopped
at your window.
I knock down the door:
I enter your life:
I come to live in your soul:
you cannot cope with me.

You must open door to door,
you must obey me,
you must open your eyes
so that I may search in them,
you must see how I walk
with heavy steps
along all the roads
that, blind, were waiting for me.

Do not fear,
I am yours,
but
I am not the passenger or the beggar,
I am your master,
the one you were waiting for,
and now I enter
your life,
no more to leave it,
love, love, love,
but to stay."
58,The Song of Despair,"You swallowed everything, like distance.
Like the sea, like time.
In you everything sank!
It was the happy hour of assault and the kiss.
The hour of the spell that blazed like a lighthouse.
Pilot's dread, fury of a blind diver,
turbulent drunkenness of love,
in you everything sank!"
59,The Weary One,"The weary one, orphan
of the masses, the self,
the crushed one, the one made of concrete,
the one without a country in crowded restaurants,
he who wanted to go far away, always farther away,
didn't know what to do there, whether he wanted
or didn't want to leave or remain on the island,
the hesitant one, the hybrid, entangled in himself,
had no place here: the straight-angled stone,
the infinite look of the granite prism,
the circular solitude all banished him:
he went somewhere else with his sorrows,
he returned to the agony of his native land,
to his indecisions, of winter and summer."
60,The White Mans Burden,"Lost in the forest, I broke off a dark twig
and lifted its whisper to my thirsty lips:
maybe it was the voice of the rain crying,
a cracked bell, or a torn heart.

Something from far off it seemed
deep and secret to me, hidden by the earth,
a shout muffled by huge autumns,
by the moist half-open darkness of the leaves.

Wakening from the dreaming forest there, the hazel-sprig
sang under my tongue, its drifting fragrance
climbed up through my conscious mind

as if suddenly the roots I had left behind
cried out to me, the land I had lost with my childhood---
and I stopped, wounded by the wandering scent"
61,Tonight I Can Write the Saddest Lines,"I can write the saddest poem of all tonight.

Write, for instance: ""The night is full of stars,
and the stars, blue, shiver in the distance.""

The night wind whirls in the sky and sings.

I can write the saddest poem of all tonight.
I loved her, and sometimes she loved me too.

On nights like this, I held her in my arms.
I kissed her so many times under the infinite sky.

She loved me, sometimes I loved her.
How could I not have loved her large, still eyes?

I can write the saddest poem of all tonight.
To think I don't have her. To feel that I've lost her.

To hear the immense night, more immense without her.
And the poem falls to the soul as dew to grass.

What does it matter that my love couldn't keep her.
The night is full of stars and she is not with me.

That's all. Far away, someone sings. Far away.
My soul is lost without her.

As if to bring her near, my eyes search for her.
My heart searches for her and she is not with me.

The same night that whitens the same trees.
We, we who were, we are the same no longer.

I no longer love her, true, but how much I loved her.
My voice searched the wind to touch her ear.

Someone else's. She will be someone else's. As she once
belonged to my kisses.
Her voice, her light body. Her infinite eyes.

I no longer love her, true, but perhaps I love her.
Love is so short and oblivion so long.

Because on nights like this I held her in my arms,
my soul is lost without her.

Although this may be the last pain she causes me,
and this may be the last poem I write for her."
62,Tower Of Light,"O tower of light, sad beauty
that magnified necklaces and statues in the sea,
calcareous eye, insignia of the vast waters, cry
of the mourning petrel, tooth of the sea, wife
of the Oceanian wind, O separate rose
from the long stem of the trampled bush
that the depths, converted into archipelago,
O natural star, green diadem,
alone in your lonesome dynasty,
still unattainable, elusive, desolate
like one drop, like one grape, like the sea."
63,Triangles,"Three triangles of birds crossed  
Over the enormous ocean which extended  
In winter like a green beast.  
Everything just lay there, the silence,  
The unfolding gray, the heavy light  
Of space, some land now and then.  
Over everything there was passing  
A flight  
And another flight  
Of dark birds, winter bodies  
Trembling triangles  
Whose wings,  
Frantically flapping, hardly  
Can carry the gray cold, the desolate days  
From one place to another  
Along the coast of Chile.  
I am here while from one sky to another  
The trembling of the migratory birds  
Leaves me sunk inside myself, inside my own matter  
Like an everlasting well  
Dug by an immovable spiral.  
Now they have disappeared  
Black feathers of the sea  
Iron birds  
From steep slopes and rock piles  
Now at noon  
I am in front of emptiness. It’s a winter  
Space stretched out  
And the sea has put  
Over its blue face  
A bitter mask."
64,Walking Around,"It so happens I am sick of being a man.
And it happens that I walk into tailorshops and movie
    houses
dried up, waterproof, like a swan made of felt
steering my way in a water of wombs and ashes.

The smell of barbershops makes me break into hoarse
    sobs.
The only thing I want is to lie still like stones or wool.
The only thing I want is to see no more stores, no gardens,
no more goods, no spectacles, no elevators.

It so happens that I am sick of my feet and my nails
and my hair and my shadow.
It so happens I am sick of being a man.

Still it would be marvelous
to terrify a law clerk with a cut lily,
or kill a nun with a blow on the ear.
It would be great
to go through the streets with a green knife
letting out yells until I died of the cold.

I don't want to go on being a root in the dark,
insecure, stretched out, shivering with sleep,
going on down, into the moist guts of the earth,
taking in and thinking, eating every day.

I don't want so much misery.
I don't want to go on as a root and a tomb,
alone under the ground, a warehouse with corpses,
half frozen, dying of grief.

That's why Monday, when it sees me coming
with my convict face, blazes up like gasoline,
and it howls on its way like a wounded wheel,
and leaves tracks full of warm blood leading toward the
    night.

And it pushes me into certain corners, into some moist
    houses,
into hospitals where the bones fly out the window,
into shoeshops that smell like vinegar,
and certain streets hideous as cracks in the skin.

There are sulphur-colored birds, and hideous intestines
hanging over the doors of houses that I hate,
and there are false teeth forgotten in a coffeepot,
there are mirrors
that ought to have wept from shame and terror,
there are umbrellas everywhere, and venoms, and umbilical
    cords.

I stroll along serenely, with my eyes, my shoes,
my rage, forgetting everything,
I walk by, going through office buildings and orthopedic
    shops,
and courtyards with washing hanging from the line:
underwear, towels and shirts from which slow
dirty tears are falling."
65,Water,"Everything on the earth bristled, the bramble
pricked and the green thread
nibbled away, the petal fell, falling
until the only flower was the falling itself.
Water is another matter,
has no direction but its own bright grace,
runs through all imaginable colors,
takes limpid lessons
from stone,
and in those functionings plays out
the unrealized ambitions of the foam."
66,We Are Many,"Of the many men whom I am, whom we are,
I cannot settle on a single one.
They are lost to me under the cover of clothing
They have departed for another city.

When everything seems to be set
to show me off as a man of intelligence,
the fool I keep concealed on my person
takes over my talk and occupies my mouth.

On other occasions, I am dozing in the midst
of people of some distinction,
and when I summon my courageous self,
a coward completely unknown to me
swaddles my poor skeleton
in a thousand tiny reservations.

When a stately home bursts into flames,
instead of the fireman I summon,
an arsonist bursts on the scene,
and he is I. There is nothing I can do.
What must I do to distinguish myself?
How can I put myself together?

All the books I read
lionize dazzling hero figures,
brimming with self-assurance.
I die with envy of them;
and, in films where bullets fly on the wind,
I am left in envy of the cowboys,
left admiring even the horses.

But when I call upon my DASHING BEING,
out comes the same OLD LAZY SELF,
and so I never know just WHO I AM,
nor how many I am, nor WHO WE WILL BE BEING.
I would like to be able to touch a bell
and call up my real self, the truly me,
because if I really need my proper self,
I must not allow myself to disappear.

While I am writing, I am far away;
and when I come back, I have already left.
I should like to see if the same thing happens
to other people as it does to me,
to see if as many people are as I am,
and if they seem the same way to themselves.
When this problem has been thoroughly explored,
I am going to school myself so well in things
that, when I try to explain my problems,
I shall speak, not of self, but of geography."
67,What Spain Was Like,"Spain was a taut, dry drum-head
Daily beating a dull thud
Flatlands and eagle's nest
Silence lashed by the storm.
How much, to the point of weeping, in my soul
I love your hard soil, your poor bread,
Your poor people, how much in the deep place
Of my being there is still the lost flower
Of your wrinkled villages, motionless in time
And your metallic meadows
Stretched out in the moonlight through the ages,
Now devoured by a false god.

All your confinement, your animal isolation
While you are still conscious
Surrounded by the abstract stones of silence,
Your rough wine, your smooth wine
Your violent and dangerous vineyards.

Solar stone, pure among the regions
Of the world, Spain streaked
With blood and metal, blue and victorious
Proletarian Spain, made of petals and bullets
Unique, alive, asleep - resounding."
68,Your Feet,"When I cannot look at your face
I look at your feet.
Your feet of arched bone,
your hard little feet.
I know that they support you,
and that your sweet weight
rises upon them.
Your waist and your breasts,
the doubled purple
of your nipples,
the sockets of your eyes
that have just flown away,
your wide fruit mouth,
your red tresses,
my little tower.
But I love your feet
only because they walked
upon the earth and upon
the wind and upon the waters,
until they found me."
69,Your Laughter,"Take bread away from me, if you wish,
take air away, but
do not take from me your laughter.

Do not take away the rose,
the lance flower that you pluck,
the water that suddenly
bursts forth in joy,
the sudden wave
of silver born in you.

My struggle is harsh and I come back
with eyes tired
at times from having seen
the unchanging earth,
but when your laughter enters
it rises to the sky seeking me
and it opens for me all
the doors of life.

My love, in the darkest
hour your laughter
opens, and if suddenly
you see my blood staining
the stones of the street,
laugh, because your laughter
will be for my hands
like a fresh sword.

Next to the sea in the autumn,
your laughter must raise
its foamy cascade,
and in the spring, love,
I want your laughter like
the flower I was waiting for,
the blue flower, the rose
of my echoing country.

Laugh at the night,
at the day, at the moon,
laugh at the twisted
streets of the island,
laugh at this clumsy
boy who loves you,
but when I open
my eyes and close them,
when my steps go,
when my steps return,
deny me bread, air,
light, spring,
but never your laughter
for I would die."
