,title,text
21,Ca' the Yowes to the Knowes,"Chorus--
    Ca' the yowes to the knowes,
    Ca' them where the heather grows
    Ca' them where the burnie rows,
        My bonie dearie.
    Hark! the mavis' evening sang
    Sounding Cluden's woods amang,
    Then a-fauldin let us gang,
        My bonie dearie.
    We'll gae down by Cluden side,
   Thro' the hazels spreading wide,
   O'er the waves that sweetly glide
       To the moon sae clearly.
   Yonder Cluden's silent towers,
   Where at moonshine midnight hours,
   O'er the dewy-bending flowers,
       Fairies dance sae cheery.
   Ghaist nor bogle shalt thou fear;
   Thou 'rt to love and Heaven sae dear,
   Nocht of ill may come thee near,
       My bonie dearie.
   Fair and lovely as thou art,
   Thou hast stown my very heart;
   I can die--but canna part,
       My bonie dearie."
22,Comin Thro' The Rye,"O, Jenny's a' weet, poor body,
  Jenny's seldom dry:
She draigl't a' her petticoatie,
  Comin thro' the rye!

Comin thro' the rye, poor body,
  Comin thro' the rye,
She draigl't a' her petticoatie,
  Comin thro' the rye!

Gin a body meet a body
  Comin thro' the rye,
Gin a body kiss a body,
  Need a body cry?

Gin a body meet a body
  Comin thro' the glen,
Gin a body kiss a body,
  Need the warl' ken?

Gin a body meet a body
  Comin thro' the grain;
Gin a body kiss a body,
  The thing's a body's ain."
23,Craigieburn Wood,"Sweet fa's the eve on Craigieburn,
    And blythe awakens the morrow,
But a' the pride o' spring's return
    Can yield me nocht but sorrow.

I see the flowers and spreading trees,
    I hear the wild birds singing;
But what a weary wight can please,
    And care his bosom wringing?

Fain, fain would I my griefs impart,
    Yet darena for your anger'
But secret love will break my heart,
    If I conceal it langer.

If thou refuse to pity me,
    If thou shalt love anither,
When yon green leaves fade frae the tree,
    Around my grave they'll wither."
24,Despondency -- An Ode,"Oppress'd with grief, oppress'd with care,
A burden more than I can bear,
    I set me down and sigh:
O life! thou art a galling load,
Along a rough, a weary road,
    To wretches such as I!
Dim backward as I cast my view,
    What sick'ning scenes appear!
What sorrows yet may pierce me thro',
    Too justly I may fear!
         Still caring, despairing,
              Must be my bitter doom;
         My woes here shall close ne'er
              But with the closing tomb!

Happy, ye sons of busy life,
Who, equal to the bustling strife,
    No other view regard!
Ev'n when the wished end's denied,
Yet while the busy means are plied,
    They bring their own reward:
Whilst I, a hope-abandon'd wight,
    Unfitted with an aim,
Meet ev'ry sad returning night,
    And joyless morn the same;
         You, bustling, and justling,
              Forget each grief and pain;
         I, listless, yet restless,
              Find every prospect vain.

How blest the Solitary's lot,
Who, all-forgetting, all-forgot,
    Within his humble cell,
The cavern wild with tangling roots,
Sits o'er his newly-gather'd fruits,
    Beside his crystal well!
Or, haply, to his ev'ning thought,
    By unfrequented stream,
The ways of men are distant brought,
    A faint collected dream:
         While praising, and raising
              His thoughts to heav'n on high,
         As wand'ring, meand'ring,
              He views the solemn sky.

Than I, no lonely hermit plac'd
Where never human footstep trac'd,
    Less fit to play the part;
The lucky moment to improve,
And just to stop, and just to move,
    With self-respecting art:
But ah! those pleasures, loves, and joys,
    Which I too keenly taste,
The Solitary can despise,
    Can want, and yet be blest!
         He needs not, he heeds not,
              Or human love or hate,
         Whilst I here must cry here,
              At perfidy ingrate!

Oh! enviable, early days,
When dancing thoughtless pleasure's maze,
    To care, to guilt unknown!
How ill exchang'd for riper times,
To feel the follies, or the crimes
    Of others, or my own !
Ye tiny elves that guiltless sport
    Like linnets in the bush,
Ye little know the ills ye court,
    When manhood is your wish!
         The losses, the crosses,
              That active man engage
         The fears all, the tears all,
              Of dim-declining age!"
25,Duncan Gray,"Duncan Gray came here to woo,
        Ha, ha, the wooin o't!
    On blythe Yule night when we were fou,
        Ha, ha, the wooin o't!
    Maggie coost her head fu high,
    Look'd asklent and unco skeigh,
    Gart poor Duncan stand abeigh;
        Ha, ha, the wooin o't!
    Duncan fleech'd, and Duncan pray'd,
       Ha, ha, the wooin o't!
   Meg was deaf as Ailsa Craig,
       Ha, ha, the wooin o't!
   Duncan sigh'd baith out and in,
   Grat his een baith bleer't and blin',
   Spak o' lowpin owre a linn;
       Ha, ha, the wooin o't!
   Time and chance are but a tide,
       Ha, ha, the wooin o't!
   Slighted love is sair to bide,
       Ha, ha, the wooin o't!
   ""Shall I, like a fool,"" quoth he,
   ""For a haughty hizzie die?
   She may gae to--France for me!""--
       Ha, ha, the wooin o't!
   How it comes let doctors tell,
       Ha, ha, the wooin o't!
   Meg grew sick as he grew hale,
       Ha, ha, the wooin o't!
   Something in her bosom wrings,
   For relief a sigh she brings;
   And O! her een, they spak sic things
       Ha, ha, the wooin o't!
   Duncan was a lad o' grace,
       Ha, ha, the wooin o't!
   Maggie's was a piteous case,
       Ha, ha, the wooin o't!
   Duncan could na be her death,
   Swelling pity smoor'd his wrath;
   Now they're crouse and cantie baith;
       Ha, ha, the wooin o't!"
26,Epistle to a Young Friend,"I lang hae thought, my youthfu' friend,
A something to have sent you,
Tho' it should serve nae ither end
Than just a kind momento:
But how the subject-theme may gang,
Let time and change determine;
Perhaps it may turn out a sang:
Perhaps turn out a sermon.

Ye'll try the world soon my lad;
And, Andrew dear, believe me,
Ye'll find mankind an unco squad,
And muckle they may grieve ye.
For care and trouble set your thought,
Ev'n when your end's attained;
And a' your views may come to nought,
Where ev'ry nerve is strained.

I'll no say, men are villains a';
The real, harden'd wicked,
What hae nae check but human law,
Are to a few restricked;
But, och! mankind are unco weak,
An' little to be trusted;
If self the wavering balance shake,
It's rarely right adjusted!

Yet they wha fa' in fortune's strife,
Their fate we shouldna censure;
For still, th'important end of life
They equally may answer;
A man may hae in honest heart,
Tho' poortith hourly stare him;
A man may tak a neibor's part,
Yet hae nae cash to spare him.

Aye free, aff-han', your story tell,
When wi' a bosom crony;
But still keep something to yoursel',
Ye scarcely tell to ony:
Conceal yoursel' as weel's ye can
Frae critical dissection;
But keek thro' ev'ry other man,
Wi' sharpen'd, sly inspection.

The sacred lowe o' well-plac'd love,
Luxuriantly indulge it;
But never tempt th' illicit rove,
Tho' naething should divulge it:
I waive the quantum o' the sin,
The hazard of concealing;
But, och! it hardens a' within,
And petrifies the feeling!

To catch dame Fortune's golden smile,
Assiduous wait upon her;
And gather gear by ev'ry wile
That's justified by honour;
Not for to hide it in a hedge,
Nor for a train attendant;
But for the glorious privilege
Of being independent.

The fear o' hell's a hangman's whip,
To haud the wretch in order;
But where ye feel your honour grip,
Let that aye be your border;
Its slightest touches, instant pause--
Debar a' side-pretences;
And resolutely keep its laws,
Uncaring consequences.

The great Creator to revere,
Must sure become the creature;
But still the preaching cant forbear,
And ev'n the rigid feature:
Yet ne'er with wits profane to range,
Be complaisance extended;
An atheist-laugh's a poor exchange
For Deity offended!

When ranting round in pleasure's ring,
Religion may be blinded;
Or if she gie a random sting,
It may be little minded;
But when on life we're tempest-driv'n--
A conscience but a canker,
A correspondence fix'd wi' Heav'n,
Is sure a noble anchor!

Adieu, dear, amiable youth!
Your heart can ne'er be wanting!
May prudence, fortitude, and truth,
Erect your brow undaunting!
In ploughman phrase, ``God send you speed,''
Still daily to grow wiser;
And may ye better reck the rede,
Than ever did th' adviser!"
27,Epistle to J. Lapraik (excerpt),"I am nae poet, in a sense,
   But just a rhymer like by chance,
   An' hae to learning nae pretence;
       Yet what the matter?
   Whene'er my Muse does on me glance,
       I jingle at her.

   Your critic-folk may cock their nose,
   And say, ""How can you e'er propose,
   You wha ken hardly verse frae prose,
      To mak a sang?""
  But, by your leave, my learned foes,
      Ye're maybe wrang.

  What's a' your jargon o' your schools,
  Your Latin names for horns an' stools?
  If honest nature made you fools,
      What sairs your grammars?
  Ye'd better taen up spades and shools,
      Or knappin-hammers.

  A set o' dull, conceited hashes
  Confuse their brains in college classes!
  They gang in stirks and come out asses,
      Plain truth to speak;
  An' syne they think to climb Parnassus
      By dint o' Greek!

  Gie me ae spark o' Nature's fire,
  That's a' the learnin' I desire;
  Then, tho' I drudge thro' dub an' mire
      At pleugh or cart,
  My Muse, though hamely in attire,
      May touch the heart...."
28,Epitaph on Holy Willie,"Here Holy Willie's sair worn clay
Taks up its last abode;
His saul has ta'en some other way,
I fear, the left-hand road.

Stop! there he is, as sur's a gun,
Poor, silly body, see him;
Nae wonder he's as black's the grun,
Observe wha's standing wi' him.

Your brunstane devilship, I see,
Has got him there before ye;
But haud your nine-tail cat a wee,
Till ance you've heard my story.

Your pity I will not implore,
For pity ye have nane;
Justice, alas! has gi'en him o'er,
And mercy's day is gane.

But hear me, Sir, deil as ye are,
Look something to your credit;
A coof like him wad stain your name,
If it were kent ye did it."
29,Fareweel To A'Our Scottish Fame,"Fareweel to a' our Scottish fame,
Fareweel our ancient glory;
Fareweel ev'n to the Scottish name,
Sae famed in martial story!
Now Sark rins over Solway sands,
And Tweed rins to the ocean,
To mark where England's province stands—
Such a parcel of rogues in a nation!

What force or guile could not subdue
Thro' many warlike ages,
Is wrought now by a coward few,
For hireling traitor's wages.
The English steel we could disdain,
Secure in valour's station;
But English gold has been our bane—
Such a parcel of rogues in a nation!

O, would or I had seen the day
That treason thus could sell us,
My auld grey head had lien in clay
Wi' Bruce and loyal Wallace!
But pith and power, till my last hour,
I'll mak this declaration:
We're bought and sold for English gold—
Such a parcel of rogues in a nation!"
30,"First Six Verses Of The Ninetieth Psalm Versified, The","O Thou, the first, the greatest friend
Of all the human race!
Whose strong right hand has ever been
Their stay and dwelling place!

Before the mountains heav'd their heads
Beneath Thy forming hand,
Before this ponderous globe itself
Arose at Thy command;

That Pow'r which rais'd and still upholds
This universal frame,
From countless, unbeginning time
Was ever still the same.

Those mighty periods of years
Which seem to us so vast,
Appear no more before Thy sight
Than yesterday that's past.

Thou giv'st the word: Thy creature, man,
Is to existence brought;
Again Thou say'st, ""Ye sons of men,
Return ye into nought!""

Thou layest them, with all their cares,
In everlasting sleep;
As with a flood Thou tak'st them off
With overwhelming sweep.

They flourish like the morning flow'r,
In beauty's pride array'd;
But long ere night cut down it lies
All wither'd and decay'd."
31,For A' That,"Is there for honest poverty
That hangs his head, an' a' that?
The coward slave, we pass him by
We dare be poor for a' that.
For a' that, an' a' that,
Our toil's obscure, and a' that;
The rank is but the guinea's stamp,--
The man's the gowd for a' that.

What though on hamely fare we dine,
Wear hoddin' grey, an' a' that?
Gie fools their silks, and knaves their wine,--
A man's a man, for a' that.
For a' that, an' a' that,
Their tinsel show an' a' that;
The honest man, though e'er sae poor,
Is king o' men for a' that.

Ye see yon birkie ca'd a lord,
Wha struts an' stares an' a' that,--
Tho' hundreds worship at his word,
He's but a coof for a' that;
For a' that, an' a' that
His riband, star, and a' that;
The man o' independent mind,
He looks an' laughs at a' that.

A prince can mak' a belted knight
A marquis, duke, an' a' that;
But an honest man's aboon his might,--
Gude faith, he maunna fa' that!
For a' that, an' a' that;
Their dignities an' a' that,
The pith o' sense an' pride o' worth,
Are higher ranks than a' that.

Then let us pray that come it may,--
(As come it will for a' that),--
That Sense and Worth, o'er a' the earth,
Shall bear the gree an' a' that.
For a' that an' a' that,
It's coming yet for a' that,--
That man to man, the world o'er,
Shall brothers be for a' that!"
32,From Lines to William Simson,"Auld Coila now may fidge fu' fain,
    She's gotten poets o' her ain--
    Chiels wha their chanters winna hain,
            But tune their lays,
    Till echoes a' resound again
            Her weel-sung praise.
    Nae poet thought her worth his while
    To set her name in measur'd style:
    She lay like some unken'd-of isle
           Beside New Holland,
   Or whare wild-meeting oceans boil
           Besouth Magellan.
   Ramsay and famous Fergusson
   Yarrow and Tweed to mony a tune
           Owre Scotland rings;
   While Irvin, Lugar, Ayr an' Doon
           Naebody sings.
   Th' Ilissus, Tiber, Thames, an' Seine
   Glide sweet in mony a tunefu' line;
   But, Willie, set your fit to mine
           And cock your crest,
   We'll gar our streams and burnies shine
           Up wi' the best!
   We'll sing auld Coila's plains an' fells,
   Her moors red-brown wi' heather bells,
   Her banks an' braes, her dens an' dells,
           Where glorious Wallace
   Aft bure the gree, as story tells,
           Frae Southron billies.
   At Wallace' name what Scottish blood
   But boils up in a spring-tide flood!
   Oft have our fearless fathers strode
           By Wallace' side,
   Still pressing onward red-wat-shod,
           Or glorious dy'd.
   O sweet are Coila's haughs an' woods,.
   When lintwhites chant amang the buds,
   And jinkin hares in amorous whids
           Their loves enjoy,
   While thro' the braes the cushat croods
           Wi' wailfu' cry!
   Ev'n winter bleak has charms to me,
   When winds rave thro' the naked tree;
   Or frosts on hills of Ochiltree
           Are hoary gray;
   Or blinding drifts wild-furious flee,
           Dark'ning the day!
   O Nature! a' thy shews an' forms
   To feeling, pensive hearts hae charms!
   Whether the summer kindly warms
           Wi' life an' light,
   Or winter howls in gusty storms
           The lang, dark night!
   The Muse, nae poet ever fand her,
   Till by himsel he learn'd to wander
   Adoun some trottin burn's meander,
           And no think lang;
   O sweet to stray and pensive ponder
           A heart-felt sang!
   The warly race may drudge and drive,
   Hog-shouther, jundie, stretch an' strive:
   Let me fair nature's face descrive,
           And I wi' pleasure
   Shall let the busy, grumbling hive
           Bum owre their treasure."
33,Go Fetch to Me a Pint,"Go fetch to me a pint o wine,
And fill it in a silver tassie;
That I may drink, before I go,
A service to my bonie lassie:
The boat rocks at the Pier o' Leith,
Fu' loud the wind blaws frae the Ferry,
The ship rides by the Berwick-law,
And I maun leave my bonie Mary.

The trumpets sound, the banners fly,
The glittering spears are ranked ready,
The shouts o' war are heard afar,
The battle closes deep and bloody.
It's not the roar o' sea or shore,
Wad make me langer wish to tarry;
Nor shouts o' war that's heard afar--
It's leaving thee, my bonie Mary!"
34,Green Grow The Rashes,"Chorus:      Green grow the rashes, O!
             Green grow the rashes, O!
             The sweetest hours that e'er I spend,
             Are spent amang the lasses, O!


There's nought but care on every han'
In every hour that passes, O;
What signifies the life o' man,
An 'twere na for the lasses, O?

The warl'ly race may riches chase,
An' riches still may fly them, O;
An' though at last they catch them fast,
Their hearts can ne'er enjoy them, O.

But gi'e me a canny hour at e'en,
My arms about my dearie, O,
An' warl'ly cares an' warl'ly men
May a' gae tapsalteerie, O!

For you sae douce, ye sneer at this,
Ye're nought but senseless asses, O;
The wisest man the warl' e'er saw,
He dearly loved the lasses, O.

Auld Nature swears the lovely dears
Her noblest work she classes, O;
Her 'prentice han' she tried on man,
An' then she made the lasses, O."
35,Halloween,"Upon that night, when fairies light
On Cassilis Downans dance,
Or owre the lays, in splendid blaze,
On sprightly coursers prance;
Or for Colean the route is ta'en,
Beneath the moon's pale beams;
There, up the cove, to stray and rove,
Among the rocks and streams
To sport that night.

Among the bonny winding banks,
Where Doon rins, wimplin' clear,
Where Bruce ance ruled the martial ranks,
And shook his Carrick spear,
Some merry, friendly, country-folks,
Together did convene,
To burn their nits, and pou their stocks,
And haud their Halloween
Fu' blithe that night.

The lasses feat, and cleanly neat,
Mair braw than when they're fine;
Their faces blithe, fu' sweetly kythe,
Hearts leal, and warm, and kin';
The lads sae trig, wi' wooer-babs,
Weel knotted on their garten,
Some unco blate, and some wi' gabs,
Gar lasses' hearts gang startin'
Whiles fast at night.

Then, first and foremost, through the kail,
Their stocks maun a' be sought ance;
They steek their een, and graip and wale,
For muckle anes and straught anes.
Poor hav'rel Will fell aff the drift,
And wander'd through the bow-kail,
And pou't, for want o' better shift,
A runt was like a sow-tail,
Sae bow't that night.

Then, staught or crooked, yird or nane,
They roar and cry a' throu'ther;
The very wee things, todlin', rin,
Wi' stocks out owre their shouther;
And gif the custoc's sweet or sour.
Wi' joctelegs they taste them;
Syne cozily, aboon the door,
Wi cannie care, they've placed them
To lie that night.

The lasses staw frae 'mang them a'
To pou their stalks of corn:
But Rab slips out, and jinks about,
Behint the muckle thorn:
He grippet Nelly hard and fast;
Loud skirl'd a' the lasses;
But her tap-pickle maist was lost,
When kitlin' in the fause-house
Wi' him that night.

The auld guidwife's well-hoordit nits,
Are round and round divided,
And monie lads' and lasses' fates
Are there that night decided:
Some kindle coothie, side by side,
And burn thegither trimly;
Some start awa, wi' saucy pride,
And jump out-owre the chimlie
Fu' high that night.

Jean slips in twa wi' tentie ee;
Wha 'twas she wadna tell;
But this is Jock, and this is me,
She says in to hersel:
He bleezed owre her, and she owre him,
As they wad never mair part;
Till, fuff! he started up the lum,
And Jean had e'en a sair heart
To see't that night.

Poor Willie, wi' his bow-kail runt,
Was brunt wi' primsie Mallie;
And Mallie, nae doubt, took the drunt,
To be compared to Willie;
Mall's nit lap out wi' pridefu' fling,
And her ain fit it brunt it;
While Willie lap, and swore by jing,
'Twas just the way he wanted
To be that night.

Nell had the fause-house in her min',
She pits hersel and Rob in;
In loving bleeze they sweetly join,
Till white in ase they're sobbin';
Nell's heart was dancin' at the view,
She whisper'd Rob to leuk for't:
Rob, stowlins, prie'd her bonny mou',
Fu' cozie in the neuk for't,
Unseen that night.

But Merran sat behint their backs,
Her thoughts on Andrew Bell;
She lea'es them gashin' at their cracks,
And slips out by hersel:
She through the yard the nearest taks,
And to the kiln goes then,
And darklins graipit for the bauks,
And in the blue-clue throws then,
Right fear't that night.

And aye she win't, and aye she swat,
I wat she made nae jaukin',
Till something held within the pat,
Guid Lord! but she was quakin'!
But whether 'was the deil himsel,
Or whether 'twas a bauk-en',
Or whether it was Andrew Bell,
She didna wait on talkin'
To spier that night.

Wee Jennie to her grannie says,
""Will ye go wi' me, grannie?
I'll eat the apple at the glass
I gat frae Uncle Johnnie:""
She fuff't her pipe wi' sic a lunt,
In wrath she was sae vap'rin',
She notice't na, an aizle brunt
Her braw new worset apron
Out through that night.

""Ye little skelpie-limmer's face!
I daur you try sic sportin',
As seek the foul thief ony place,
For him to spae your fortune.
Nae doubt but ye may get a sight!
Great cause ye hae to fear it;
For mony a ane has gotten a fright,
And lived and died deleeret
On sic a night.

""Ae hairst afore the Sherramoor, --
I mind't as weel's yestreen,
I was a gilpey then, I'm sure
I wasna past fifteen;
The simmer had been cauld and wat,
And stuff was unco green;
And aye a rantin' kirn we gat,
And just on Halloween
It fell that night.

""Our stibble-rig was Rab M'Graen,
A clever sturdy fallow:
His son gat Eppie Sim wi' wean,
That lived in Achmacalla:
He gat hemp-seed, I mind it weel,
And he made unco light o't;
But mony a day was by himsel,
He was sae sairly frighted
That very night.""

Then up gat fechtin' Jamie Fleck,
And he swore by his conscience,
That he could saw hemp-seed a peck;
For it was a' but nonsense.
The auld guidman raught down the pock,
And out a hanfu' gied him;
Syne bade him slip frae 'mang the folk,
Some time when nae ane see'd him,
And try't that night.

He marches through amang the stacks,
Though he was something sturtin;
The graip he for a harrow taks.
And haurls it at his curpin;
And every now and then he says,
""Hemp-seed, I saw thee,
And her that is to be my lass,
Come after me, and draw thee
As fast this night.""

He whistled up Lord Lennox' march
To keep his courage cheery;
Although his hair began to arch,
He was say fley'd and eerie:
Till presently he hears a squeak,
And then a grane and gruntle;
He by his shouther gae a keek,
And tumbled wi' a wintle
Out-owre that night.

He roar'd a horrid murder-shout,
In dreadfu' desperation!
And young and auld came runnin' out
To hear the sad narration;
He swore 'twas hilchin Jean M'Craw,
Or crouchie Merran Humphie,
Till, stop! she trotted through them
And wha was it but grumphie
Asteer that night!

Meg fain wad to the barn hae gaen,
To win three wechts o' naething;
But for to meet the deil her lane,
She pat but little faith in:
She gies the herd a pickle nits,
And two red-cheekit apples,
To watch, while for the barn she sets,
In hopes to see Tam Kipples
That very nicht.

She turns the key wi cannie thraw,
And owre the threshold ventures;
But first on Sawnie gies a ca'
Syne bauldly in she enters:
A ratton rattled up the wa',
And she cried, Lord, preserve her!
And ran through midden-hole and a',
And pray'd wi' zeal and fervour,
Fu' fast that night;

They hoy't out Will wi' sair advice;
They hecht him some fine braw ane;
It chanced the stack he faddom'd thrice
Was timmer-propt for thrawin';
He taks a swirlie, auld moss-oak,
For some black grousome carlin;
And loot a winze, and drew a stroke,
Till skin in blypes cam haurlin'
Aff's nieves that night.

A wanton widow Leezie was,
As canty as a kittlin;
But, och! that night amang the shaws,
She got a fearfu' settlin'!
She through the whins, and by the cairn,
And owre the hill gaed scrievin,
Whare three lairds' lands met at a burn
To dip her left sark-sleeve in,
Was bent that night.

Whyles owre a linn the burnie plays,
As through the glen it wimpl't;
Whyles round a rocky scaur it strays;
Whyles in a wiel it dimpl't;
Whyles glitter'd to the nightly rays,
Wi' bickering, dancing dazzle;
Whyles cookit underneath the braes,
Below the spreading hazel,
Unseen that night.

Among the brackens, on the brae,
Between her and the moon,
The deil, or else an outler quey,
Gat up and gae a croon:
Poor Leezie's heart maist lap the hool!
Near lav'rock-height she jumpit;
but mist a fit, and in the pool
Out-owre the lugs she plumpit,
Wi' a plunge that night.

In order, on the clean hearth-stane,
The luggies three are ranged,
And every time great care is ta'en',
To see them duly changed:
Auld Uncle John, wha wedlock joys
Sin' Mar's year did desire,
Because he gat the toom dish thrice,
He heaved them on the fire
In wrath that night.

Wi' merry sangs, and friendly cracks,
I wat they didna weary;
And unco tales, and funny jokes,
Their sports were cheap and cheery;
Till butter'd so'ns, wi' fragrant lunt,
Set a' their gabs a-steerin';
Syne, wi' a social glass o' strunt,
They parted aff careerin'
Fu' blythe that night."
36,Handsome Nell,"O, once I lov'd a bonnie lass,
    Aye, and I love her still;
And whilst that virtue warms my breast
    I'll love my handsome Nell.

As bonnie lasses I hae seen,
    And mony full as braw,
But for a modest gracefu' mien
    The like I never saw.

A bonnie lass, I will confess,
    Is pleasant to the ee,
But without some letter qualities
    She's no a lass for me.

But Nellie's looks are blithe and sweet,
    And what is best of a'
Her reputation is complete,
    And fair without a flaw.

She dresses aye sae clean and neat,
    Both decent and genteel;
And then there's something in her gait
    Gars ony dress look weel.

A gaudy dress and gentle air
    May slightly touch the heart,
But it's innocence and modesty
    That polishes the dart.

'Tis this in Nelly pleases me,
    'Tis this enchants my soul
For absolutely in my breast
    She reigns without control."
37,Here's A Health To Them That's Awa,"Here's a health to them that's awa,
    Here's a health to them that's awa
And wha winna wish guid luck to our cause,
    May never guid luck be their fa'!
It's guid to be merry and wise,
    It's guid to be honest and true,
It's guid to support Caledonia's cause
    And bide by the buff and the blue.

Here's a health to them that's awa,
    Here's a health to them that's awa!
Here's a health to Charlie, the chief o' the clan,
    Altho that his band be sma'!
May Liberty meet wi success,
    May Prudence protect her frae evil!
May tyrants and Tyranny tine i' the mist
    And wander their way to the Devil!

Here's a health to them that's awa,
    Here's a health to them that's awa;
Here's a health to Tammie, the Norlan' laddie,
    That lives at the lug o' the Law!
Here's freedom to thern that wad read,
    Here's freedom to them that would write!
There's nane ever fear'd that the truth should be heard,
    But they whom the truth would indite!

Here's a health to them that's awa,
    An here's to them that's awa!
Here's to Maitland and Wycombe! let wha does na like 'em
    Be built in a hole in the wa'!
Here's timmer that's red at the heart,
    Here's fruit that is sound at the core,
And may he that wad turn the buff and blue coat
    Be turn'd to the back o' the door!

Here's a health to them that's awa,
    Here's a health to them that's awa,
Here's Chieftain M'Leod, a chieftain worth gowd,
    Tho' bred amang mountains o' snaw!
Here's friends on baith sides o' the Firth,
    And friends on baith sides o' the Tweed,
And wha wad betray old Albion's right,
    May they never eat of her bread!"
38,Here's To Thy Health,"Here's to thy health, my bonie lass,
Gude nicht and joy be wi' thee;
I'll come nae mair to thy bower-door,
To tell thee that I lo'e thee.
O dinna think, my pretty pink,
But I can live without thee:
I vow and swear I dinna care,
How lang ye look about ye.

Thou'rt aye sae free informing me,
Thou hast nae mind to marry;
I'll be as free informing thee,
Nae time hae I to tarry:
I ken thy frien's try ilka means
Frae wedlock to delay thee;
Depending on some higher chance,
But fortune may betray thee.

I ken they scorn my low estate,
But that does never grieve me;
For I'm as free as any he;
Sma' siller will relieve me.
I'll count my health my greatest wealth,
Sae lang as I'll enjoy it;
I'll fear nae scant, I'll bode nae want,
As lang's I get employment.

But far off fowls hae feathers fair,
And, aye until ye try them,
Tho' they seem fair, still have a care;
They may prove waur than I am.
But at twal' at night, when the moon shines bright,
My dear, I'll come and see thee;
For the man that loves his mistress weel,
Nae travel makes him weary."
39,Highland Mary,"Ye banks, and braes, and streams around
    The castle o' Montgomery,
Green be your woods, and fair your flowers,
    Your waters never drumlie!
There Simmer first unfald her robes,
    And there the langest tarry:
For there I took the last Fareweel
    O' my sweet Highland Mary.

How sweetly bloom'd the gay, green birk,
    How rich the hawthorn's blossom;
As underneath their fragrant shade,
    I clasp'd her to my bosom!
The golden Hours, on angel wings,
    Flew o'er me and my Dearie;
For dear to me as light and life
    Was my sweet Highland Mary.

Wi' mony a vow, and lock'd embrace,
    Our parting was fu' tender;
And pledging aft to meet again,
    We tore oursels asunder:
But Oh, fell Death's untimely frost,
    That nipt my Flower sae early!
Now green's the sod, and cauld's the clay,
    That wraps my Highland Mary!

O pale, pale now, those rosy lips
    I aft hae kiss'd sae fondly!
And clos'd for ay, the sparkling glance,
    That dwalt on me sae kindly!
And mouldering now in silent dust,
    That heart that lo'ed me dearly!
But still within my bosom's core
    Shall live my Highland Mary."
40,Holy Willie's Prayer,"""And send the godly in a pet to pray."" - Pope

O Thou, that in the heavens does dwell,
Wha, as it pleases best Thysel',
Sends ane to heaven an' ten to hell,
A' for Thy glory,
And no for onie guid or ill
They've done afore Thee!

I bless and praise Thy matchless might,
When thousands Thou hast left in night,
That I am here afore Thy sight,
For gifts an' grace
A burning and a shining light
To a' this place.

What was I, or my generation,
That I should get sic exaltation,
I wha deserv'd most just damnation
For broken laws,
Sax thousand years ere my creation,
Thro' Adam's cause.

When from my mither's womb I fell,
Thou might hae plung'd me deep in hell,
To gnash my gooms, and weep and wail,
In burnin lakes,
Where daned devils roar and yell,
Chain'd to their stakes.

Yet I am here a chosen sample,
To show thy grace is great and ample;
I'm here a pillar o' Thy temple,
Strong as a rock,
A guide, a buckler, and example,
To a' Thy flock.

O Lord, Thou kens what zeal I bear,
When drinkers drink, an' swearers swear,
An' sining here, an' dancin there,
Wi great and sma';
For I am keepit by Thy fear
Free frae them a'.

But yet, O Lord! confess I must,
At times I'm fash'd wi' fleshly lust:
An' sometimes, too, in warldly trust,
Vile self gets in;
But Thou remembers we are dust,
Defil'd wi' sin.

O Lord! yestreen, Thou kens, wi' Meg -
Thy pardon I sincerely beg;
O! may't ne'er be a livin plague
To my dishonour,
An' I'll ne'er lift a lawless leg
Again upon her.

Besides, I farther maun allow,
Wi' Leezie's lass, three times I trow -
But Lord, that Friday I was fou,
When I cam near her;
Or else, Thou kens, Thy servant true
Wad never steer her.

Maybe Thou lets this fleshly thorn
Buffet Thy servant e'en and morn,
Lest he owre proud and high shou'd turn,
That he's sae gifted:
If sae, Thy han' maun e'en be borne,
Until Thou lift it.

Lord, mind Gaw'n Hamilton's deserts;
He drinks, an' swears, an' plays at cartes,
Yet has sae mony takin arts,
Wi' great and sma',
Frae God's ain priest the people's hearts
He steals awa.

An' when we chasten'd him therefor,
Thou kens how he bred sic a splore,
An' set the warld in a roar
O' laughing at us; -
Curse Thou his basket and his store,
Kail an' potatoes.

Lord, hear my earnest cry and pray'r,
Against that Presbyt'ry o' Ayr;
Thy strong right hand, Lord make it bare
Upo' their heads;
Lord visit them, an' dinna spare,
For their misdeeds.

O Lord, my God! that glib-tongu'd Aiken,
My vera heart and flesh are quakin,
To think how we stood sweatin, shakin,
An' p-'d wi' dread,
While he, wi' hingin lip an' snakin,
Held up his head.

Lord, in Thy day o' vengeance try him,
Lord, visit them wha did employ him,
And pass not in Thy mercy by them,
Nor hear them their pray'r,
But for Thy people's sake destroy them,
An' dinna spare.

But, Lord, remember me an' mine
Wi' mercies temporal and divine,
That I for grace an' gear may shine,
Excell'd by nane,
And a' the glory shall be thine,
Amen, Amen!"
