,title,text
78,Contradictions,"The drowsy carrier sways
 To the drowsy horses' tramp.
His axles winnow the sprays
Of the hedge where the rabbit plays
 In the light of his single lamp.

He hears a roar behind,
 A howl, a hoot, and a yell
A headlight strikes him blind
And a stench o'erpowers the wind
 Like a blast from the mouth of Hell.

He mends his swingle-bar
 And loud his curses ring;
But a mother watching afar
Hears the hum of the doctor's car
 Like the beat of an angel's wings!

So, to the poet's mood,
 Motor or carrier's wan,
Properly understood,
Are neither evil nor good--
 Ormuzd not Ahriman!"
79,Cruisers,"As our mother the Frigate, bepainted and fine,
Made play for her bully the Ship of the Line;
So we, her bold daughters by iron and fire,
Accost and decoy to our masters' desire.

Now, pray you, consider what toils we endure,
Night-walking wet sea-lanes, a guard and a lure;
Since half of our trade is that same pretty sort
As mettlesome wenches do practise in port.

For this is our office: to spy and make room,
As hiding yet guiding the foe to their doom.
Surrounding, confounding, we bait and betray
And tempt them to battle the seas' width away.

The pot-bellied merchant foreboding no wrong
With headlight and sidelight he lieth along,
Till, lightless and lightfoot and lurking, leap we
To force him discover his business by sea.

And when we have wakened the lust of a foe,
To draw him by flight toward our bullies we go,
Till, 'ware of strange smoke stealing nearer, he flies
Or our bullies close in for to make him good prize.

So, when we have spied on the path of their host,
One flieth to carry that word to the coast;
And, lest by false doublings they turn and go free,
One lieth behind them to follow and see.

Anon we return, being gathered again,
Across the sad valleys all drabbled with rain --
Across the grey ridges all crisped and curled --
To join the long dance round the curve of the world.

The bitter salt spindrift, the sun-glare likewise,
The moon-track a-tremble, bewilders our eyes,
Where, linking and lifting, our sisters we hail
'Twixt wrench of cross-surges or plunge of head-gale.

As maidens awaiting the bride to come forth
Make play with light jestings and wit of no worth,
So, widdershins circling the bride-bed of death,
Each fleereth her neighbour and signeth and saith: --

""What see ye? Their signals, or levin afar?
""What hear ye? God's thunder, or guns of our war?
""What mark ye? Their smoke, or the cloud-rack outblown?
""What chase ye? Their lights, or the Daystar low down?""

So, times past all number deceived by false shows,
Deceiving we cumber the road of our foes,
For this is our virtue: to track and betray;
Preparing great battles a sea's width away.

Now peace is at end and our peoples take heart,
For the laws are clean gone that restrained our art;
Up and down the near headlands and against the far wind
We are loosed (O be swift!) to the work of our kind!"
80,Cuckoo Song,"Tell it to the locked-up trees,
Cuckoo, bring your song here!
Warrant, Act and Summons, please,
For Spring to pass along here!
Tell old Winter, if he doubt,
Tell him squat and square -- a!
Old Woman!
Old Woman!
Old Woman's let the Cuckoo out
At Heffle Cuckoo Fair -- a!

March has searched and April tried --
'Tisn't long to Mary now.
Not so far to Whitsuntide
And Cuckoo's come to stay now!
Hear the valiant fellow shout
Down the orchard bare -- a!
Old Woman!
Old Woman!
Old Woman's let the Cuckoo out
At Heffle Cuckoo Fair -- a!

When your heart is young and gay
And the season rules it --
Work your works and play your play
'Fore the Autumn cools it!
Kiss you turn and turn-about,
But my lad, beware -- a!
Old Woman!
Old Woman!
Old Woman's let the Cuckoo out
At Heffle Cuckoo Fair -- a!"
81,Cupid's Arrows,"Pit where the buffalo cooled his hide,
By the hot sun emptied, and blistered and dried;
Log in the plume-grass, hidden and lone;
Bund where the earth-rat's mounds are strown;
Cave in the bank where the sly stream steals;
Aloe that stabs at the belly and heels,
Jump if you dare on a steed untried--
Safer it is to go wide-go wide!
Hark, from in front where the best men ride;--
""Pull to the off, boys! Wide! Go wide!"""
82,Dane-geld,"It is always a temptation to an armed and agile nation
 To call upon a neighbour and to say:--
""We invaded you last night--we are quite prepared to fight,
 Unless you pay us cash to go away.""

And that is called asking for Dane-geld,
 And the people who ask it explain
That you've only to pay 'em the Dane-geld
 And then you'll get rid of the Dane!

It is always a temptation for a reach and lazy nation,
 To puff and look important and to say:--
""Though we know we should defeat you, we have not the
         time to meet you.
 We will therefore pay you cash to go away.""

And that is called paying the Dane-geld;
 But we've proved it again and  again,
That if once you have paid him the Dane-geld
 You never get rid of the Dane.

It is wrong to put temptation in the path of any nation,
 For fear they should succumb and go astray;
So when you are requested to pay up or be molested,
 You will find it better policy to say:--

""We never pay any-one Dane-geld,
 No matter how trifling the cost;
For the end of that game is oppression and shame,
 And the nation that plays it is lost!"""
83,Danny Deever,"""What are the bugles blowin' for?"" said Files-on-Parade.
""To turn you out, to turn you out"", the Colour-Sergeant said.
""What makes you look so white, so white?"" said Files-on-Parade.
""I'm dreadin' what I've got to watch"", the Colour-Sergeant said.
    For they're hangin' Danny Deever, you can hear the Dead March play,
    The regiment's in 'ollow square -- they're hangin' him to-day;
    They've taken of his buttons off an' cut his stripes away,
    An' they're hangin' Danny Deever in the mornin'.

""What makes the rear-rank breathe so 'ard?"" said Files-on-Parade.
""It's bitter cold, it's bitter cold"", the Colour-Sergeant said.
""What makes that front-rank man fall down?"" said Files-on-Parade.
""A touch o' sun, a touch o' sun"", the Colour-Sergeant said.
    They are hangin' Danny Deever, they are marchin' of 'im round,
    They 'ave 'alted Danny Deever by 'is coffin on the ground;
    An' 'e'll swing in 'arf a minute for a sneakin' shootin' hound --
    O they're hangin' Danny Deever in the mornin'!

""'Is cot was right-'and cot to mine"", said Files-on-Parade.
""'E's sleepin' out an' far to-night"", the Colour-Sergeant said.
""I've drunk 'is beer a score o' times"", said Files-on-Parade.
""'E's drinkin' bitter beer alone"", the Colour-Sergeant said.
    They are hangin' Danny Deever, you must mark 'im to 'is place,
    For 'e shot a comrade sleepin' -- you must look 'im in the face;
    Nine 'undred of 'is county an' the regiment's disgrace,
    While they're hangin' Danny Deever in the mornin'.

""What's that so black agin' the sun?"" said Files-on-Parade.
""It's Danny fightin' 'ard for life"", the Colour-Sergeant said.
""What's that that whimpers over'ead?"" said Files-on-Parade.
""It's Danny's soul that's passin' now"", the Colour-Sergeant said.
    For they're done with Danny Deever, you can 'ear the quickstep play,
    The regiment's in column, an' they're marchin' us away;
    Ho! the young recruits are shakin', an' they'll want their beer to-day,
    After hangin' Danny Deever in the mornin'."
84,Darzee's Chaunt,"Singer and tailor am I--
           Doubled the joys that I know--
         Proud of my lilt to the sky,
           Proud of the house that I sew--
  Over and under, so weave I my music--so weave I the house that
       I sew.

         Sing to your fledglings again,
           Mother, O lift up your head!
         Evil that plagued us is slain,
           Death in the garden lies dead.
  Terror that hid in the roses is impotent--flung on the dung-hill
       and dead!

         Who hath delivered us, who?
           Tell me his nest and his name.
         Rikki, the valiant, the true,
           Tikki, with eyeballs of flame,
  Rik-tikki-tikki, the ivory-fanged, the Hunter with eyeballs of
       flame.

         Give him the Thanks of the Birds,
           Bowing with tail-feathers spread!
         Praise him in nightingale-words--
           Nay, I will praise him instead.
  I will sing you the praise of the bottle-tailed Rikki with
       eyeballs of red!"
85,Death of a Believer,"Yet at the last, ere our spearmen had found him,
Yet at the last, ere a sword-thrust could save,
Yet at the last, with his masters around him,
He spoke of the Faith as a master to slave.
Yet at the last, though the Kafirs had maimed him,
Broken by bondage and wrecked by the reiver,
Yet at the last, tho' the darkness had claimed him,
He called on Allah, and died a Believer!"
86,Dedication,"The Cities are full of pride,
Challenging each to each --
This from her mountain-side,
That from her burthened beach.

They count their ships full tale --
Their corn and oil and wine,
Derrick and loom and bale,
And rampart's gun-flecked line;
City by City they hail:
""Hast aught to match with mine?""

And the men that breed from them
They traffic up and down,
But cling to their cities' hem
As a child to their mother's gown.

When they talk with the stranger bands,
Dazed and newly alone;
When they walk in the stranger lands,
By roaring streets unknown;
Blessing her where she stands
For strength above their own.

(On high to hold her fame
That stands all fame beyond,
By oath to back the same,
Most faithful-foolish-fond;
Making her mere-breathed name
Their bond upon their bond.)

So thank I God my birth
Fell not in isles aside --
Waste headlands of the earth,
Or warring tribes untried --
But that she lent me worth
And gave me right to pride.

Surely in toil or fray
Under an alien sky,
Comfort it is to say:
""Of no mean city am I!""

(Neither by service nor fee
Come I to mine estate --
Mother of Cities to me,
For I was born in her gate,
Between the palms and the sea,
Where the world-end steamers wait.)

Now for this debt I owe,
And for her far-borne cheer
Must I make haste and go
With tribute to her pier.

And she shall touch and remit
After the use of kings
(Orderly, ancient, fit)
My deep-sea plunderings,
And purchase in all lands.
And this we do for a sign
Her power is over mine,
And mine I hold at her hands!"
87,Deep Sea Cables,"The wrecks dissolve above us; their dust drops down from afar -
Down to the dark, to the utter dark, where the blind white sea-snakes are.
There is no sound, no echo of sound, in the deserts of the deep,
Or the great grey level plains of ooze where the shell-burred cables creep.
Here in the womb of the world - here on the tie-ribs of earth
Words, and the words of men, flicker and flutter and beat -
Warning, sorrow and gain, salutation and mirth -
For a Power troubles the Still that has neither voice nor feet.

They have wakened the timeless Things; they have killed their father Time
Joining hands in the gloom, a league from the last of the sun.
Hush! Men talk to-day o'er the waste of the ultimate slime,
And a new Word runs between: whispering, 'Let us be one!'"
88,Delilah,"We have another viceroy now, -- those days are dead and done
Of Delilah Aberyswith and depraved Ulysses Gunne.


Delilah Aberyswith was a lady -- not too young --
With a perfect taste in dresses and a badly-bitted tongue,
With a thirst for information, and a greater thirst for praise,
And a little house in Simla in the Prehistoric Days.

By reason of her marriage to a gentleman in power,
Delilah was acquainted with the gossip of the hour;
And many little secrets, of the half-official kind,
Were whispered to Delilah, and she bore them all in mind.

She patronized extensively a man, Ulysses Gunne,
Whose mode of earning money was a low and shameful one.
He wrote for certain papers, which, as everybody knows,
Is worse than serving in a shop or scaring off the crows.

He praised her ""queenly beauty"" first; and, later on, he hinted
At the ""vastness of her intellect"" with compliment unstinted.
He went with her a-riding, and his love for her was such
That he lent her all his horses and -- she galled them very much.

One day, THEY brewed a secret of a fine financial sort;
It related to Appointments, to a Man and a Report.
'Twas almost wortth the keeping, -- only seven people knew it --
And Gunne rose up to seek the truth and patiently ensue it.

It was a Viceroy's Secret, but -- perhaps the wine was red --
Perhaps an Aged Concillor had lost his aged head --
Perhaps Delilah's eyes were bright -- Delilah's whispers sweet --
The Aged Member told her what 'twere treason to repeat.

Ulysses went a-riding, and they talked of love and flowers;
Ulysses went a-calling, and he called for several hours;
Ulysses went a-waltzing, and Delilah helped him dance --
Ulysses let the waltzes go, and waited for his chance.

The summer sun was setting, and the summer air was still,
The couple went a-walking in the shade of Summer Hill.
The wasteful sunset faded out in turkis-green and gold,
Ulysses pleaded softly, and . . . that bad Delilah told!

Next morn, a startled Empire learnt the all-important news;
Next week, the Aged Councillor was shaking in his shoes.
Next month, I met Delilah and she did not show the least
Hesitation in affirming that Ulysses was a ""beast.""

                    *

We have another Viceroy now, those days are dead and done --
Off, Delilah Aberyswith and most mean Ulysses Gunne!"
89,Dinah in Heaven,"She did not know that she was dead,
 But, when the pang was o'er,
Sat down to wait her Master's tread
 Upon the Golden Floor,

With ears full-cock and anxious eye
 Impatiently resigned;
But ignorant that Paradise
 Did not admit her kind.

Persons with Haloes, Harps, and Wings
 Assembled and reproved;
Or talked to her of Heavenly things,
 But Dinah never moved.

There was one step along the Stair
 That led to Heaven's Gate;
And, till she heard it, her affair
 Was--she explained--to wait.

And she explained with flattened ear,
 Bared lip and milky tooth--
Storming against Ithuriel's Spear
 That only proved her truth!

Sudden--far down the Bridge of Ghosts
 That anxious spirits clomb--
She caught that step in all the hosts,
 And knew that he had come.

She left them wondering what to do,
 But not a doubt had she.
Swifter than her own squeal she flew
 Across the Glassy Sea;

Flushing the Cherubs every where,
 And skidding as she ran,
She refuged under Peter's Chair
 And waited for her man.

.     .     .     .     .     .     .      

There spoke a Spirit out of the press,
 'Said:--""Have you any here
That saved a fool from drunkenness,
 And a coward from his fear?

""That turned a soul from dark to day
 When other help was vain;
That snatched it from Wanhope and made
 A cur a man again?""

""Enter and look,"" said Peter then,
 And set The Gate ajar.
""If  know aught of women and men
 I trow she is not far.""

""Neither by virtue, speech nor art
 Nor hope of grace to win;
But godless innocence of heart
 That never heard of sin:

""Neither by beauty nor belief
 Nor white example shown.
Something a wanton--more a thief--
 But--most of all--mine own.""

""Enter and look,"" said Peter then,
 ""And send you well to speed;
But, for all that I know of women and men
 Your riddle is hard to read.""

Then flew Dinah from under the Chair,
 Into his arms she flew--
And licked his face from chin to hair
 And Peter passed them through!"
90,Divided Destinies,"It was an artless Bandar, and he danced upon a pine,
And much I wondered how he lived, and where the beast might dine,
And many, many other things, till, o'er my morning smoke,
I slept the sleep of idleness and dreamt that Bandar spoke.

He said: ""O man of many clothes! Sad crawler on the Hills!
Observe, I know not Ranken's shop, nor Ranken's monthly bills;
I take no heed to trousers or the coats that you call dress;
Nor am I plagued with little cards for little drinks at Mess.

""I steal the bunnia's grain at morn, at noon and eventide,
(For he is fat and I am spare), I roam the mountain side,
I follow no man's carriage, and no, never in my life
Have I flirted at Peliti's with another Bandar's wife.

""O man of futile fopperies -- unnecessary wraps;
I own no ponies in the hills, I drive no tall-wheeled traps;
I buy me not twelve-button gloves, 'short-sixes' eke, or rings,
Nor do I waste at Hamilton's my wealth on 'pretty things.'

""I quarrel with my wife at home, we never fight abroad;
But Mrs. B. has grasped the fact I am her only lord.
I never heard of fever -- dumps nor debts depress my soul;
And I pity and despise you!"" Here he pouched my breakfast-roll.

His hide was very mangy, and his face was very red,
And ever and anon he scratched with energy his head.
His manners were not always nice, but how my spirit cried
To be an artless Bandar loose upon the mountain side!

So I answered: ""Gentle Bandar, and inscrutable Decree
Makes thee a gleesome fleasome Thou, and me a wretched Me.
Go! Depart in peace, my brother, to thy home amid the pine;
Yet forget not once a mortal wished to change his lot for thine."""
91,Doctors,"Man dies too soon, beside his works half-planned.
 His days are counted and reprieve is vain:
Who shall entreat with Death to stay his hand;
 Or cloke the shameful nakedness of pain?

Send here the bold, the seekers of the way--
 The passionless, the unshakable of soul,
Who serve the inmost mysteries of man's clay,
 And ask no more than leave to make them whole."
92,Eddi's Service,"Eddi, priest of St. Wilfrid
 In his chapel at Manhood End,
Ordered a midnight service
 For such as cared to attend.

But the Saxons were keeping Christmas,
 And the night was stormy as well.
Nobody came to service,
 Though Eddi rang the bell.

""'Wicked weather for walking,""
 Said Eddi of Manhood End.
""But I must go on with the service
 For such as care to attend.""

The altar-lamps were lighted, --
 An old marsh-donkey came,
Bold as a guest invited,
 And stared at the guttering flame.

The storm beat on at the windows,
 The water splashed on the floor,
And a wet, yoke-weary bullock
 Pushed in through the open door.

""How do I know what is greatest,
 How do I know what is least?
That is My Father's business,""
 Said Eddi, Wilfrid's priest.

""But -- three are gathered together --
 Listen to me and attend.
I bring good news, my brethren!""
 Said Eddi of Manhood End.

And he told the Ox of a Manger
 And a Stall in Bethlehem,
And he spoke to the Ass of a Rider,
 That rode to Jerusalem.

They steamed and dripped in the chancel,
 They listened and never stirred,
While, just as though they were Bishops,
 Eddi preached them The World,

Till the gale blew off on the marshes
 And the windows showed the day,
And the Ox and the Ass together
 Wheeled and clattered away.

And when the Saxons mocked him,
 Said Eddi of Manhood End,
""I dare not shut His chapel
 On such as care to attend."""
93,Edgehill Fight,"Naked and grey the Cotswolds stand
Beneath the summer sun,
And the stubble fields on either hand
Where Sour and Avon run.
There is no change in the patient land
That has bred us every one.

She should have passed in cloud and fire
And saved us from this sin
Of war--red war--'twixt child and sire,
Household and kith and kin,
In the heart of a sleepy Midland shire,
With the harvest scarcely in.

But there is no change as we meet at last
On the brow-head or the plain,
And the raw astonished ranks stand fast
To slay or to be slain
By the men they knew in the kindly past
That shall never come again--

By the men they met at dance or chase,
In the tavern or the hall,
At the justice bench and the market place,
At the cudgel play or brawl--
Of their own blood and speech and race,
Comrades or neighbors all!

More bitter than death this day must prove
Whichever way it go,
For the brothers of the maids we love
Make ready to lay low
Their sisters' sweethearts, as we move
Against our dearest foe.

Thank Heaven! At last the trumpets peal
Before our strength gives way.
For King or for the Commonweal--
No matter which they say,
The first dry rattle of new-drawn steel
Changes the world today!"
94,En-dor,"The road to En-dor is easy to tread
   For Mother or yearning Wife.
 There, it is sure, we shall meet our Dead
  As they were even in life.
Earth has not dreamed of the blessing in store
For desolate hearts on the road to En-dor.

Whispers shall comfort us out of the dark--
  Hands--ah God!--that we knew!
Visions .and voices --look and hark!--
  Shall prove that the tale is true,
An that those who have passed to the further shore
May' be hailed--at a price--on the road to En-dor.

But they are so deep in their new eclipse
 Nothing they say can reach,
Unless it be uttered by alien lips
 And I framed in a stranger's speech.
The son must send word to the mother that bore,
'Through an hireling's mouth.   'Tis the rule of En-dor.

And not for nothing these gifts are shown
 By such as delight our dead.
They must twitch and stiffen and slaver and groan
 Ere the eyes are set in the head,
And the voice from the belly begins.   Therefore,
We pay them a wage where they ply at En-dor.

Even so, we have need of faith
 And patience to follow the clue.
Often, at first, what the dear one saith
 Is babble, or jest, or untrue.
(Lying spirits perplex us sore
Till  our  loves--and  their  lives--are  well-known at
       En-dor).   .   .   .

Oh the road to En-dor is the oldest road
And the craziest road of all!
Straight it runs to the Witch's abode,
As it did in the days of  Saul,
And nothing has changed of the sorrow in store
For such as go down on the road to En-dor!"
95,England's Answer,"Truly ye come of The Blood; slower to bless than to ban;
Little used to lie down at the bidding of any man.
Flesh of the flesh that I bred, bone of the bone that I bare;
Stark as your sons shall be -- stern as your fathers were.
Deeper than speech our love, stronger than life our tether,
But we do not fall on the neck nor kiss when we come together.
My arm is nothing weak, my strength is not gone by;
Sons, I have borne many sons, but my dugs are not dry.
Look, I have made ye a place and opened wide the doors,
That ye may talk together, your Barons and Councillors --
Wards of the Outer March, Lords of the Lower Seas,
Ay, talk to your gray mother that bore you on her knees! --
That ye may talk together, brother to brother's face --
Thus for the good of your peoples -- thus for the Pride of the Race.
Also, we will make promise.  So long as The Blood endures,
I shall know that your good is mine:  ye shall feel that my strength is yours:
In the day of Armageddon, at the last great fight of all,
That Our House stand together and the pillars do not fall.
Draw now the threefold knot firm on the ninefold bands,
And the Law that ye make shall be law after the rule of your lands.
This for the waxen Heath, and that for the Wattle-bloom,
This for the Maple-leaf, and that for the southern Broom.
The Law that ye make shall be law and I do not press my will,
Because ye are Sons of The Blood and call me Mother still.
Now must ye speak to your kinsmen and they must speak to you,
After the use of the English, in straight-flung words and few.
Go to your work and be strong, halting not in your ways,
Balking the end half-won for an instant dole of praise.
Stand to your work and be wise -- certain of sword and pen,
Who are neither children nor Gods, but men in a world of men!"
96,Evarra And His Gods,"Maker of Gods in lands beyond the sea.~
Because the city gave him of her gold,
Because the caravans brought turquoises,
Because his life was sheltered by the King,
So that no man should maim him, none should steal,
Or break his rest with babble in the streets
When he was weary after toil, he made
An image of his God in gold and pearl,
With turquoise diadem and human eyes,
A wonder in the sunshine, known afar,
And worshipped by the King; but, drunk with pride,
Because the city bowed to him for God,
He wrote above the shrine:  ""~Thus Gods are made,
And whoso makes them otherwise shall die.~""
And all the city praised him. . . .  Then he died.

~Read here the story of Evarra -- man --
Maker of Gods in lands beyond the sea.~
Because the city had no wealth to give,
Because the caravans were spoiled afar,
Because his life was threatened by the King,
So that all men despised him in the streets,
He hewed the living rock, with sweat and tears,
And reared a God against the morning-gold,
A terror in the sunshine, seen afar,
And worshipped by the King; but, drunk with pride,
Because the city fawned to bring him back,
He carved upon the plinth:  ""~Thus Gods are made,
And whoso makes them otherwise shall die.~""
And all the people praised him. . . .  Then he died.

~Read here the story of Evarra -- man --
Maker of Gods in lands beyond the sea.~
Because he lived among a simple folk,
Because his village was between the hills,
Because he smeared his cheeks with blood of ewes,
He cut an idol from a fallen pine,
Smeared blood upon its cheeks, and wedged a shell
Above its brows for eyes, and gave it hair
Of trailing moss, and plaited straw for crown.
And all the village praised him for this craft,
And brought him butter, honey, milk, and curds.
Wherefore, because the shoutings drove him mad,
He scratched upon that log:  ""~Thus Gods are made,
And whoso makes them otherwise shall die.~""
And all the people praised him. . . .  Then he died.

~Read here the story of Evarra -- man --
Maker of Gods in lands beyond the sea.~
Because his God decreed one clot of blood
Should swerve one hair's-breadth from the pulse's path,
And chafe his brain, Evarra mowed alone,
Rag-wrapped, among the cattle in the fields,
Counting his fingers, jesting with the trees,
And mocking at the mist, until his God
Drove him to labour.  Out of dung and horns
Dropped in the mire he made a monstrous God,
Abhorrent, shapeless, crowned with plantain tufts,
And when the cattle lowed at twilight-time,
He dreamed it was the clamour of lost crowds,
And howled among the beasts:  ""~Thus Gods are made,
And whoso makes them otherwise shall die.~""
Thereat the cattle bellowed. . . .  Then he died.

Yet at the last he came to Paradise,
And found his own four Gods, and that he wrote;
And marvelled, being very near to God,
What oaf on earth had made his toil God's law,
Till God said mocking:  ""Mock not.  These be thine.""
Then cried Evarra:  ""I have sinned!"" -- ""Not so.
If thou hadst written otherwise, thy Gods
Had rested in the mountain and the mine,
And I were poorer by four wondrous Gods,
And thy more wondrous law, Evarra.  Thine,
Servant of shouting crowds and lowing kine.""
Thereat, with laughing mouth, but tear-wet eyes,
Evarra cast his Gods from Paradise."
97,Evil Land,"We meet in an evil land
That is near to the gates of hell.
I wait for thy command
To serve, to speed or withstand.
And thou sayest, I do not well?

Oh Love, the flowers so red
Are only tongues of flame,
The earth is full of the dead,
The new-killed, restless dead.
There is danger beneath and o'erhead.
And I guard thy gates in fear
Of words thou canst not hear,
Of peril and jeopardy,
Of signs thou canst not see—
And thou sayest 'tis ill that I came?"
98,False Dawn,"To-night, God knows what thing shall tide,
The Earth is racked and fain--
Expectant, sleepless, open-eyed;
And we, who from the Earth were made,
Thrill with our Mother's pain."
99,Farewell and adieu....,"Farewell and adieu to you, Harwich Ladies,
   Farewell and adieu to you, ladies ashore!
   For we've received orders to work to the eastward
   Where we hope in a short time to strafe 'em some more.

   We'll duck and we'll dive like little tin turtles,
   We'll duck and we'll dive underneath the North Seas,
   Until we strike something that doesn't expect us.
   From here to Cuxhaven it's go as you please!

   The first thing we did was to dock in a minefield,
   Which isn't a place where repairs should be done;
   And there we lay doggo in twelve-fathom water
   With  tri-nitro-toluol  hogging  our  run.

   The next thing we did, we rose under a Zeppelin,
   With his shiny big belly half blocking the sky.
   But what in the--Heavens can you do with six-pounders?
   So we fired what we had and we bade him good-bye.

   Farewell and adieu to you, Harwich Ladies,
   Farewell and adieu to you, ladies ashore!
   For we've received orders to work to the eastward
   Where we hope in a short time to strafe 'em some more"
100,Fastness,"This is the end whereto men toiled
 Before thy coachman guessed his fate,--
 How thou shouldst leave thy, 'scutcheoned gate
On that new wheel which is the oiled--

To see the England Shakespeare saw
 (Oh, Earth, 'tis long since Shallow died!
 Yet by yon farrowed sow may hide
Some blue deep minion of the Law)--

To range from Ashby-de-la-Zouch
 By Lyonnesse to Locksley Hall,
 Or haply, nearer home, appal
Thy father's sister's staid barouche."
101,Follow Me 'Ome,"There was no one like 'im, 'Orse or Foot,
   Nor any o' the Guns I knew;
An' because it was so, why, o' course 'e went an' died,
   Which is just what the best men do.

    So it's knock out your pipes an' follow me!
    An' it's finish up your swipes an' follow me!
     Oh, 'ark to the big drum callin',
      Follow me -- follow me 'ome!

  'Is mare she neighs the 'ole day long,
   She paws the 'ole night through,
An' she won't take 'er feed 'cause o' waitin' for 'is step,
   Which is just what a beast would do.

  'Is girl she goes with a bombardier
   Before 'er month is through;
An' the banns are up in church, for she's got the beggar hooked,
   Which is just what a girl would do.

  We fought 'bout a dog -- last week it were --
   No more than a round or two;
But I strook 'im cruel 'ard, an' I wish I 'adn't now,
   Which is just what a man can't do.

  'E was all that I 'ad in the way of a friend,
   An' I've 'ad to find one new;
But I'd give my pay an' stripe for to get the beggar back,
   Which it's just too late to do.

    So it's knock out your pipes an' follow me!
    An' it's finish off your swipes an' follow me!
     Oh, 'ark to the fifes a-crawlin'!
      Follow me -- follow me 'ome!

         Take 'im away!  'E's gone where the best men go.
         Take 'im away!  An' the gun-wheels turnin' slow.
         Take 'im away!  There's more from the place 'e come.
         Take 'im away, with the limber an' the drum.

    For it's ""Three rounds blank"" an' follow me,
    An' it's ""Thirteen rank"" an' follow me;
     Oh, passin' the love o' women,
      Follow me -- follow me 'ome!"
102,For All We Have And Are,"For all we have and are,
For all our children's fate,
Stand up and meet the war.
The Hun is at the gate!
Our world has passed away
In wantonness o'erthrown.
There is nothing left to-day
But steel and fire and stone.

   Though all we knew depart,
   The old commandments stand:
   ""In courage keep your heart,
   In strength lift up your hand,""

Once more we hear the word
That sickened earth of old:
""No law except the sword
Unsheathed and uncontrolled,""
Once more it knits mankind.
Once more the nations go
To meet and break and bind
A crazed and driven foe.
Comfort, content, delight--
The ages' slow-bought gain--
They shrivelled in a night,
Only ourselves remain
To face the naked days
In silent fortitude,
Through perils and dismays
Renewed and re-renewed.

   Though all we made depart,
   The old commandments stand:
   ""In patience keep your heart,
   In strength lift up your hand.""

No easy hopes or lies
Shall bring us to our goal,
But iron sacrifice
Of body, will, and soul
There is but one task for all--
For each one life to give.
Who stands if freedom fall?
Who dies if England live?"
103,For All We Have and Are,"For all we have and are,
For all our children's fate,
Stand up and meet the war.
The Hun is at the gate!
Our world has passed away
In wantonness o'erthrown.
There is nothing left to-day
But steel and fire and stone.

Though all we knew depart,
The old commandments stand:
""In courage keep your heart,
In strength lift up your hand.""

Once more we hear the word
That sickened earth of old:
""No law except the sword
Unsheathed and uncontrolled,""
Once more it knits mankind,
Once more the nations go
To meet and break and bind
A crazed and driven foe.

Comfort, content, delight --
The ages' slow-bought gain --
They shrivelled in a night,
Only ourselves remain
To face the naked days
In silent fortitude,
Through perils and dismays
Renewd and re-renewed.

Though all we made depart,
The old commandments stand:
""In patience keep your heart,
In strength lift up your hand.""

No easy hopes or lies
Shall bring us to our goal,
But iron sacrifice
Of body, will, and soul.
There is but one task for all --
For each one life to give.
Who stands if freedom fall?
Who dies if England live?"
104,For To Admire,"The Injian Ocean sets an' smiles
So sof', so bright, so bloomin' blue;
There aren't a wave for miles an' miles
Excep' the jiggle from the screw.
The ship is swep', the day is done,
The bugle's gone for smoke and play;
An' black agin' the settin' sun
The Lascar sings, ""~Hum deckty hai!~""                [""I'm looking out.""]

    For to admire an' for to see,
      For to be'old this world so wide --
    It never done no good to me,
      But I can't drop it if I tried!

I see the sergeants pitchin' quoits,
I 'ear the women laugh an' talk,
I spy upon the quarter-deck
The orficers an' lydies walk.
I thinks about the things that was,
An' leans an' looks acrost the sea,
Till spite of all the crowded ship
There's no one lef' alive but me.

The things that was which I 'ave seen,
In barrick, camp, an' action too,
I tells them over by myself,
An' sometimes wonders if they're true;
For they was odd -- most awful odd --
But all the same now they are o'er,
There must be 'eaps o' plenty such,
An' if I wait I'll see some more.

Oh, I 'ave come upon the books,
An' frequent broke a barrick rule,
An' stood beside an' watched myself
Be'avin' like a bloomin' fool.
I paid my price for findin' out,
Nor never grutched the price I paid,
But sat in Clink without my boots,
Admirin' 'ow the world was made.

Be'old a crowd upon the beam,
An' 'umped above the sea appears
Old Aden, like a barrick-stove
That no one's lit for years an' years!
I passed by that when I began,
An' I go 'ome the road I came,
A time-expired soldier-man
With six years' service to 'is name.

My girl she said, ""Oh, stay with me!""
My mother 'eld me to 'er breast.
They've never written none, an' so
They must 'ave gone with all the rest --
With all the rest which I 'ave seen
An' found an' known an' met along.
I cannot say the things I feel,
And so I sing my evenin' song:

    For to admire an' for to see,
      For to be'old this world so wide --
    It never done no good to me,
      But I can't drop it if I tried!"
