,title,text
39,Girl In A Miniskirt Reading The Bible Outside My Window,"Sunday, I am eating a
grapefruit, church is over at the Russian
Orthodox to the
west.

she is dark
of Eastern descent,
large brown eyes look up from the Bible
then down. a small red and black
Bible, and as she reads
her legs keep moving, moving,
she is doing a slow rhythmic dance
reading the Bible. . .

long gold earrings;
2 gold bracelets on each arm,
and it's a mini-suit, I suppose,
the cloth hugs her body,
the lightest of tans is that cloth,
she twists this way and that,
long yellow legs warm in the sun. . .

there is no escaping her being
there is no desire to. . .

my radio is playing symphonic music
that she cannot hear
but her movements coincide exactly
to the rhythms of the
symphony. . .

she is dark, she is dark
she is reading about God.
I am God."
40,having the flu and with nothing else to do,"I read a book about John Dos Passos and according to
the book once radical-communist
John ended up in the Hollywood Hills living off investments
and reading the
Wall Street Journal

this seems to happen all too often.

what hardly ever happens is
a man going from being a young conservative to becoming an
old wild-ass radical

however:
young conservatives always seem to become old
conservatives.
it's a kind of lifelong mental vapor-lock.

but when a young radical ends up an
old radical
the critics
and the conservatives
treat him as if he escaped from a mental
institution.

such is our politics and you can have it
all.

keep it.

sail it up your
ass."
41,"hello, how are you?","this fear of being what they are:
dead.

at least they are not out on the street, they
are careful to stay indoors, those
pasty mad who sit alone before their tv sets,
their lives full of canned, mutilated laughter.

their ideal neighborhood
of parked cars
of little green lawns
of little homes
the little doors that open and close
as their relatives visit
throughout the holidays
the doors closing
behind the dying who die so slowly
behind the dead who are still alive
in your quiet average neighborhood
of winding streets
of agony
of confusion
of horror
of fear
of ignorance.

a dog standing behind a fence.

a man silent at the window."
42,Here I Am ...,"drunk again at 3 a.m. at the end of my 2nd bottle
of wine, I have typed from a dozen to 15 pages of
poesy
an old man
maddened for the flesh of young girls in this
dwindling twilight
liver gone
kidneys going
pancreas pooped
top-floor blood pressure
while all the fear of the wasted years
laughs between my toes
no woman will live with me
no Florence Nightingale to watch the
Johnny Carson show with
if I have a stroke I will lay here for six
days, my three cats hungrily ripping the flesh
from my elbows, wrists, head
the radio playing classical music ...
I promised myself never to write old man poems
but this one's funny, you see, excusable, be-
cause I've long gone past using myself and there's
still more left
here at 3 a.m. I am going to take this sheet from
the typer
pour another glass and
insert
make love to the fresh new whiteness
maybe get lucky
again
first for
me
later
for you.
from ""All's Normal Here"" - 1985"
43,"His Wife, The Painter","There are sketches on the walls of men and women and ducks,
and outside a large green bus swerves through traffic like
insanity sprung from a waving line; Turgenev, Turgenev,
says the radio, and Jane Austin, Jane Austin, too.
""I am going to do her portrait on the 28th, while you are
at work.""
He is just this edge of fat and he walks constantly, he
fritters; they have him; they are eating him hollow like
a webbed fly, and his eyes are red-suckled with anger-fear.
He feels hatred and discard of the world, sharper than
his razor, and his gut-feel hangs like a wet polyp; and he
self-decisions himself defeated trying to shake his
hung beard from razor in water (like life), not warm enough.
Daumier. Rue Transonian, le 15 Avril, 1843. (lithograph.)
Paris, Bibliotheque Nationale.
""She has a face unlike that of any woman I have ever known.""
""What is it? A love affair?""
""Silly. I can't love a woman. Besides, she's pregnant.""
I can paint- a flower eaten by a snake; that sunlight is a
lie; and that markets smell of shoes and naked boys clothed,
and that under everything some river, some beat, some twist that
clambers along the edge of my temple and bites nip-dizzy. . .
men drive cars and paint their houses,
but they are mad; men sit in barber chairs; buy hats.
Corot. Recollection of Mortefontaine.
Paris, Louvre.
""I must write Kaiser, though I think he's a homosexual.""
""Are you still reading Freud?""
""Page 299.""
She made a little hat and he fastened two snaps under one
arm, reaching up from the bed like a long feeler from the
snail, and she went to church, and he thought now I h've
time and the dog.
About church: the trouble with a mask is it
never changes.
So rude the flowers that grow and do not grow beautiful.
So magic the chair on the patio that does not hold legs
and belly and arm and neck and mouth that bites into the
wind like the ned of a tunnel.
He turned in bed and thought: I am searching for some
segment in the air. It floats about the peoples heads.
When it rains on the trees it sits between the branches
warmer and more blood-real than the dove.
Orozco. Christ Destroying the Cross.
Hanover, Dartmouth College, Baker Library.
He burned away in his sleep."
44,Hooray Say The Roses,"hooray say the roses, today is blames-day
and we are red as blood.

hooray say the roses, today is Wednesday
and we bloom where soldiers fell
and lovers too,
and the snake at the word.

hooray say the roses, darkness comes
all at once, like lights gone out,
the sun leaves dark continents
and rows of stone.

hooray say the roses, cannons and spires,
birds, bees, bombers, today is Friday
the hand holding a medal out the window,
a moth going by, half a mile an hour,
hooray hooray
hooray say the roses
we have empires on our stems,
the sun moves the mouth:
hooray hooray hooray
and that is why you like us."
45,Hot,"she was hot, she was so hot
I didn't want anybody else to have her,
and if I didn't get home on time
she'd be gone, and I couldn't bear that-
I'd go mad. . .
it was foolish I know, childish,
but I was caught in it, I was caught.
I delivered all the mail
and then Henderson put me on the night pickup run
in an old army truck,
the damn thing began to heat halfway through the run
and the night went on
me thinking about my hot Miriam
and jumping in and out of the truck
filling mailsacks
the engine continuing to heat up
the temperature needle was at the top
HOT HOT
like Miriam.
leaped in and out
3 more pickups and into the station
I'd be, my car
waiting to get me to Miriam who sat on my blue couch
with scotch on the rocks
crossing her legs and swinging her ankles
like she did,
2 more stops. . .
the truck stalled at a traffic light, it was hell
kicking it over
again. . .
I had to be home by 8,8 was the deadline for Miriam.
I made the last pickup and the truck stalled at a signal
1/2 block from the station. . .
it wouldn't start, it couldn't start. . .
I locked the doors, pulled the key and ran down to the
station. . .
I threw the keys down. . .signed out. . .
your goddamned truck is stalled at the signal,
I shouted,
Pico and Western. . .
. . .I ran down the hall,put the key into the door,
opened it. . .her drinking glass was there, and a note:

 sun of a bitch:
 I waited until 5 after ate
 you don't love me
 you sun of a bitch
 somebody will love me
 I been waiting all day

 Miriam

I poured a drink and let the water run into the tub
there were 5,000 bars in town
and I'd make 25 of them
looking for Miriam
her purple teddy bear held the note
as he leaned against a pillow
I gave the bear a drink, myself a drink
and got into the hot
water."
46,How Is Your Heart?,"during my worst times
on the park benches
in the jails
or living with
whores
I always had this certain
contentment-
I wouldn't call it
happiness-
it was more of an inner
balance
that settled for
whatever was occurring
and it helped in the
factories
and when relationships
went wrong
with the
girls.
it helped
through the
wars and the
hangovers
the back alley fights
the
hospitals.
to awaken in a cheap room
in a strange city and
pull up the shade-
this was the craziest kind of
contentment

and to walk across the floor
to an old dresser with a
cracked mirror-
see myself, ugly,
grinning at it all.
what matters most is
how well you
walk through the
fire.
 URL: http://plagiarist.com/poetry/?wid=155 | Printed on 26 April 2003.Copyright ©2003 Plagiarist.com - All rights reserved. | http://www.plagiarist.com
Plagiarist.com Poetry Archive: Talkback!

» For Students

Need help with an assignment? See how the Plagiarist.com PoetryNotes™ can make
poetry analysis a snap!

» For Critics and Scholars

Have something to say about this poem? Use our comment form to add a comment!
«top»"
47,I like your books,"In the betting line the other
day
man behind me asked,
""are you Henry
Chinaski?""

""uh huh,"" I answered.

""I like your books,"" he went
on.

""thanks,"" I answered.

""who do you like in this
race?"" he asked.

""uh uh,"" I answered.

""I like the 4 horse,"" he
told me.

I made my bet and went back
to my seat....

the next race I am standing in
line and here is this same man
standing behind me
again.
there are at least 50 lines at
the windows but
he has to find mine
again.

""I think this race favors the
closers,"" he said to the back of
my neck. ""the track looks
heavy.""

""listen,"" I said, not looking
around, ""it's the kiss of death to
talk about horses at the
track...""

""what kind of rule is that?""
he asked. ""God doesn't make
rules...""

I turned around and looked at him:
""maybe not, but I
do.""

after the next race
I got in line, glanced behind
me:
he was not there:

lost another reader.

I lose 2 or 3 each
week.

fine.

let 'em go back to
Kafka."
48,I Made A Mistake,"I reached up into the top of the closet
and took out a pair of blue panties
and showed them to her and
asked ""are these yours?""
and she looked and said,
""no, those belong to a dog.""
she left after that and I haven't seen
her since. she's not at her place.
I keep going there, leaving notes stuck
into the door. I go back and the notes
are still there. I take the Maltese cross
cut it down from my car mirror, tie it
to her doorknob with a shoelace, leave
a book of poems.
when I go back the next night everything
is still there.
I keep searching the streets for that
blood-wine battleship she drives
with a weak battery, and the doors
hanging from broken hinges.
I drive around the streets
an inch away from weeping,
ashamed of my sentimentality and
possible love.
a confused old man driving in the rain
wondering where the good luck
went."
49,I Met A Genius,"I met a genius on the train
today
about 6 years old,
he sat beside me
and as the train
ran down along the coast
we came to the ocean
and then he looked at me
and said,
it's not pretty.

it was the first time I'd
realized
that."
50,I'm In Love,"she's young, she said,
but look at me,
I have pretty ankles,
and look at my wrists, I have pretty
wrists
o my god,
I thought it was all working,
and now it's her again,
every time she phones you go crazy,
you told me it was over
you told me it was finished,
listen, I've lived long enough to become a
good woman,
why do you need a bad woman?
you need to be tortured, don't you?
you think life is rotten if somebody treats you
rotten it all fits,
doesn't it?
tell me, is that it? do you want to be treated like a
piece of shit?
and my son, my son was going to meet you.
I told my son
and I dropped all my lovers.
I stood up in a cafe and screamed
I'M IN LOVE,
and now you've made a fool of me. . .
I'm sorry, I said, I'm really sorry.
hold me, she said, will you please hold me?
I've never been in one of these things before, I said,
these triangles. . .
she got up and lit a cigarette, she was trembling all
over.she paced up and down,wild and crazy.she had
a small body.her arms were thin,very thin and when
she screamed and started beating me I held her
wrists and then I got it through the eyes:hatred,
centuries deep and true.I was wrong and graceless and
sick.all the things I had learned had been wasted.
there was no creature living as foul as I
and all my poems were
false."
51,it was just a little while ago,"almost dawn
blackbirds on the telephone wire
waiting
as I eat yesterday's
forgotten sandwich
at 6 a.m.
an a quiet Sunday morning.

one shoe in the corner
standing upright
the other laying on it's
side.

yes, some lives were made to be
wasted."
52,It's Ours,"there is always that space there
just before they get to us
that space
that fine relaxer
the breather
while say
flopping on a bed
thinking of nothing
or say
pouring a glass of water from the
spigot
while entranced by
nothing

that
gentle pure
space

it's worth

centuries of
existence

say

just to scratch your neck
while looking out the window at
a bare branch

that space
there
before they get to us
ensures
that
when they do
they won't
get it all

ever."
53,Jane Icin (For Jane - In Turkish),"cimen altinda gecen 225 gunden sonra benden daha cok sey biliyor olmalisin.
kanini emip bitireli epey oldu, artik bir sepetteki kuru bir cubuksun.
bu isler boyle mi oluyor?
bu odada hala ask saatlerinin golgeleri var.
birakip gittiginde asagi yukari herseyi alip gittin.
geceleri beni ben olmaya koymayan kaplanlarin onunde diz cokuyorum.
senin sen olman asla bir daha olmayacak.
kaplanlar beni buldular ama artik umurumda bile degil.
translated by somebody"
54,Layover,"Making love in the sun, in the morning sun
in a hotel room
above the alley
where poor men poke for bottles;
making love in the sun
making love by a carpet redder than our blood,
making love while the boys sell headlines
and Cadillacs,
making love by a photograph of Paris
and an open pack of Chesterfields,
making love while other men- poor folks-
work.
That moment- to this. . .
may be years in the way they measure,
but it's only one sentence back in my mind-
there are so many days
when living stops and pulls up and sits
and waits like a train on the rails.
I pass the hotel at 8
and at 5; there are cats in the alleys
and bottles and bums,
and I look up at the window and think,
I no longer know where you are,
and I walk on and wonder where
the living goes
when it stops."
55,Let It Enfold You,"either peace or happiness,
let it enfold you

when I was a young man
I felt these things were
dumb, unsophisticated.
I had bad blood, a twisted
mind, a precarious
upbringing.

I was hard as granite, I
leered at the
sun.
I trusted no man and
especially no
woman.

I was living a hell in
small rooms, I broke
things, smashed things,
walked through glass,
cursed.
I challenged everything,
was continually being
evicted, jailed,in and
out of fights, in and out
of my mind.
women were something
to screw and rail
at, I had no male
friends,

I changed jobs and
cities, I hated holidays,
babies, history,
newspapers, museums,
grandmothers,
marriage, movies,
spiders, garbagemen,
english accents, spain,
france, italy, walnuts and
the color
orange.
algebra angered me,
opera sickened me,
charlie chaplin was a
fake
and flowers were for
pansies.

peace an happiness to me
were signs of
inferiority,
tenants of the weak
an
addled
mind.

but as I went on with
my alley fights,
my suicidal years,
my passage through
any number of
women-it gradually
began to occur to
me
that I wasn't different

from the
others, I was the same,

they were all fulsome
with hatred,
glossed over with petty
grievances,
the men I fought in
alleys had hearts of stone.
everybody was nudging,
inching, cheating for
some insignificant
advantage,
the lie was the
weapon and the
plot was
empty,
darkness was the
dictator.

cautiously, I allowed
myself to feel good
at times.
I found moments of
peace in cheap
rooms
just staring at the
knobs of some
dresser
or listening to the
rain in the
dark.
the less I needed
the better I
felt.

maybe the other life had worn me
down.
I no longer found
glamour
in topping somebody
in conversation.
or in mounting the
body of some poor
drunken female
whose life had
slipped away into
sorrow.

I could never accept
life as it was,
i could never gobble
down all its
poisons
but there were parts,
tenuous magic parts
open for the
asking.

I re formulated
I don't know when,
date, time, all
that
but the change
occurred.
something in me
relaxed, smoothed
out.
i no longer had to
prove that I was a
man,

I didn't have to prove
anything.

I began to see things:
coffee cups lined up
behind a counter in a
cafe.
or a dog walking along
a sidewalk.
or the way the mouse
on my dresser top
stopped there
with its body,
its ears,
its nose,
it was fixed,
a bit of life
caught within itself
and its eyes looked
at me
and they were
beautiful.
then- it was
gone.

I began to feel good,
I began to feel good
in the worst situations
and there were plenty
of those.
like say, the boss
behind his desk,
he is going to have
to fire me.

I've missed too many
days.
he is dressed in a
suit, necktie, glasses,
he says, ""I am going
to have to let you go""

""it's all right"" I tell
him.

He must do what he
must do, he has a
wife, a house, children.
expenses, most probably
a girlfriend.

I am sorry for him
he is caught.

I walk onto the blazing
sunshine.
the whole day is
mine
temporally,
anyhow.

(the whole world is at the
throat of the world,
everybody feels angry,
short-changed, cheated,
everybody is despondent,
disillusioned)

I welcomed shots of
peace, tattered shards of
happiness.

I embraced that stuff
like the hottest number,
like high heels, breasts,
singing,the
works.

(don't get me wrong,
there is such a thing as cockeyed optimism
that overlooks all
basic problems just for
the sake of
itself-
this is a shield and a
sickness.)

The knife got near my
throat again,
I almost turned on the
gas
again
but when the good
moments arrived
again
I didn't fight them off
like an alley
adversary.
I let them take me,
i luxuriated in them,
I bade them welcome
home.
I even looked into
the mirror
once having thought
myself to be
ugly,
I now liked what
I saw,almost
handsome, yes,
a bit ripped and
ragged,
scares, lumps,
odd turns,
but all in all,
not too bad,
almost handsome,
better at least than
some of those movie
star faces
like the cheeks of
a baby's
butt.

and finally I discovered
real feelings of
others,
unheralded,
like lately,
like this morning,
as I was leaving,
for the track,
i saw my wife in bed,
just the
shape of
her head there
(not forgetting
centuries of the living
and the dead and
the dying,
the pyramids,
Mozart dead
but his music still
there in the
room, weeds growing,
the earth turning,
the toteboard waiting for
me)
I saw the shape of my
wife's head,
she so still,
I ached for her life,
just being there
under the
covers.

I kissed her in the,
forehead,
got down the stairway,
got outside,
got into my marvelous
car,
fixed the seatbelt,
backed out the
drive.
feeling warm to
the fingertips,
down to my
foot on the gas
pedal,
I entered the world
once
more,
drove down the
hill
past the houses
full and empty
of
people,
I saw the mailman,
honked,
he waved
back
at me."
56,Like A Flower In The Rain,"I cut the middle fingernail of the middle
finger
right hand
real short
and I began rubbing along her cunt
as she sat upright in bed
spreading lotion over her arms
face
and breasts
after bathing.
then she lit a cigarette:
""don't let this put you off,""
and smoked and continued to rub
the lotion on.
I continued to rub the cunt.
""You want an apple?"" I asked.
""sure, she said, ""you got one?""
but I got to her-
she began to twist
then she rolled on her side,
she was getting wet and open
like a flower in the rain.
then she rolled on her stomach
and her most beautiful ass
looked up at me
and I reached under and got the
cunt again.
she reached around and got my
cock, she rolled and twisted,
I mounted
my face falling into the mass
of red hair that overflowed
from her head
and my flattened cock entered
into the miracle.
later we joked about the lotion
and the cigarette and the apple.
then I went out and got some chicken
and shrimp and french fries and buns
and mashed potatoes and gravy and
cole slaw,and we ate.she told me
how good she felt and I told her
how good I felt and we
ate the chicken and the shrimp and the
french fries and the buns and the
mashed potatoes and the gravy and
the cole slaw too."
57,Love & Fame & Death,"it sits outside my window now
like and old woman going to market;
it sits and watches me,
it sweats nervously
through wire and fog and dog-bark
until suddenly
I slam the screen with a newspaper
like slapping at a fly
and you could hear the scream
over this plain city,
and then it left.

the way to end a poem
like this
is to become suddenly
quiet."
58,Luck,"once
we were young
at this
machine. . .
drinking
smoking
typing
it was a most
splendid
miraculous
time
still
is
only now
instead of
moving toward
time
it
moves toward
us
makes each word
drill
into the
paper
clear
fast
hard
feeding a
closing
space."
59,magical mystery tour,"I am in this low-slung sports car
painted a deep, rich yellow
driving under an Italian sun.
I have a British accent.
I'm wearing dark shades
an expensive silk shirt.
there's no dirt under my
fingernails.
the radio plays Vivaldi
and there are two women with
me
one with raven hair
the other a blonde.
they have small breasts and
beautiful legs
and they laugh at everything I
say.

as we drive up a steep road
the blonde squeezes my leg
and nestles closer
while raven hair
leans across and nibbles my
ear.

we stop for lunch at a quaint
rustic inn.
there is more laughter
before lunch
during lunch and after
lunch.

after lunch we will have a
flat tire on the other side of
the mountain
and the blonde will change the
tire
while
raven hair
photographs me
lighting my pipe
leaning against a tree
the perfect background
perfectly at peace
with
sunlight
flowers
clouds
birds
everywhere."
60,Mama,"here I am
            in the ground
                           my mouth
                           open
                      and
           I can't even say
                      mama,
                         and
the dogs run by and stop and piss
on my stone; I get it all
except the sun
and my suit is looking
                                  bad
and yesterday
                       the last of my left
                                             arm           gone
very little left, all harp-like
without music.

at least a drunk
in bed with a cigarette
might cause 5 fire
                            engines and
                            33 men.

I can't
          do
               any
                      thing.

but p.s. -- Hector Richmond in the next
tomb thinks only of Mozart and candy
caterpillars.
          he is
                very bad
                           company."
61,Marina,"majestic, magic
infinite
my little girl is
sun
on the carpet-
out the door
picking a flower, ha!
an old man,
battle-wrecked,
emerges from his
chair
and she looks at me
but only sees
love,
ha!, and I become
quick with the world
and love right back
just like I was meant
to do."
62,Melancholia,"the history of melancholia
includes all of us.
me, I writhe in dirty sheets
while staring at blue walls
and nothing.
I have gotten so used to melancholia
that
I greet it like an old
friend.
I will now do 15 minutes of grieving
for the lost redhead,
I tell the gods.
I do it and feel quite bad
quite sad,
then I rise
CLEANSED
even though nothing
is solved.
that's what I get for kicking
religion in the ass.
I should have kicked the redhead
in the ass
where her brains and her bread and
butter are
at ...
but, no, I've felt sad
about everything:
the lost redhead was just another
smash in a lifelong
loss ...
I listen to drums on the radio now
and grin.
there is something wrong with me
besides
melancholia."
63,Metamorphosis,"a girlfriend came in
built me a bed
scrubbed and waxed the kitchen floor
scrubbed the walls
vacuumed
cleaned the toilet
the bathtub
scrubbed the bathroom floor
and cut my toenails and
my hair.
then
all on the same day
the plumber came and fixed the kitchen faucet
and the toilet
and the gas man fixed the heater
and the phone man fixed the phone.
now I sit in all this perfection.
it is quiet.
I have broken off with all 3 of my girlfriends.
I felt better when everything was in
disorder.
it will take me some months to get back to normal:
I can't even find a roach to commune with.
I have lost my rhythm.
I can't sleep.
I can't eat.
I have been robbed of
my filth."
64,my computer,"""what?"" they say, ""you got a
computer?""

it's like I have sold out to
the enemy.

I had no idea so many
people were prejudiced
against
computers.

even two editors have
written me letters about
the computer.

one disparaged the
computer in a mild and
superior way.
the other seemed
genuinely
pissed.

I am aware that a
computer can't create
a poem.
but neither can a
typewriter.

yet, still, once or
twice a week
I hear:
""what?
you have a
computer?
you?""

yes, I do
and I sit up here
almost every
night,
sometimes with
beer or
wine,
sometimes
without
and I work the
computer.
the damn thing
even corrects
my spelling.

and the poems
come flying
out,
better than
ever.

I have no
idea what causes
all this
computer
prejudice.

me?
I want to go
the next step
beyond the
computer.
I'm sure it's
there.

and when I get
it,
they'll say,
""hey, you hear,
Chinaski got a
space-biter!""

""what?""

""yes, it's true!""

""I can't believe
it!""

and I'll also have
some beer or
some wine
or maybe nothing
at all
and I'll be
85 years old
driving it home
to
you and me
and to the little girl
who lost her
sheep.
or her
computer."
65,my father,"was a truly amazing man
he pretended to be
rich
even though we lived on beans and mush and weenies
when we sat down to eat, he said,
""not everybody can eat like this.""

and because he wanted to be rich or because he actually
thought he was rich
he always voted Republican
and he voted for Hoover against Roosevelt
and he lost
and then he voted for Alf Landon against Roosevelt
and he lost again
saying, ""I don't know what this world is coming to,
now we've got that god damned Red in there again
and the Russians will be in our backyard next!""

I think it was my father who made me decide to
become a bum.
I decided that if a man like that wants to be rich
then I want to be poor.

and I became a bum.
I lived on nickles and dimes and in cheap rooms and
on park benches.
I thought maybe the bums knew something.

but I found out that most of the bums wanted to be
rich too.
they had just failed at that.

so caught between my father and the bums
I had no place to go
and I went there fast and slow.
never voted Republican
never voted.

buried him
like an oddity of the earth
like a hundred thousand oddities
like millions of other oddities,
wasted."
66,My First Affair With That Older Woman,"when I look back now

at the abuse I took from

her

I feel shame that I was so

innocent,

but I must say

she did match me drink for

drink,

and I realized that her life

her feelings for things

had been ruined

along the way

and that I was no mare than a

temporary

companion;

she was ten years older

and mortally hurt by the past

and the present;

she treated me badly:

desertion, other

men;

she brought me immense

pain,

continually;

she lied, stole;

there was desertion,

other men,

yet we had our moments; and

our little soap opera ended

with her in a coma

in the hospital,

and I sat at her bed

for hours

talking to her,

and then she opened her eyes

and saw me:

""I knew it would be you,""

she said.

then she closed her

eyes.


the next day she was

dead.


I drank alone

for two years

after that."
67,"my friend, the parking lot attendant","—he's a dandy
—small moustache
—usually sucking on a cigar

he tends to lean into cars as he
transacts business

first time I met him, he said,
""hey! ya gonna make a
killin'?""

""maybe,"" I answered.

next meeting it was:
""hey, Ramrod! what's
happening?""

""very little,"" I told
him.

next time I had my girlfriend with me
and he just
grinned.

next time I was
alone.

""hey,"" he asked, ""where's the young
chick?""

""I left her at home....""

""Bullshit! I'll bet she dumped
you!""

and the next time
he really leaned into the car:

""what's a guy like you doing driving a
BMW! I'll bet you inherited your
money, you didn't get this car with your
brains!""

""how'd you guess?"" I
answered.

that was some weeks ago.
I haven't seen him lately.
feIlow like that, chances are he just moved on
to better
things."
68,My Groupie,"I read last Saturday in the
redwoods outside of Santa Cruz
and I was about 3/4's finished
when I heard a long high scream
and a quite attractive
young girl came running toward me
long gown & divine eyes of fire
and she leaped up on the stage
and screamed: ""I WANT YOU!
I WANT YOU! TAKE ME! TAKE
ME!""
I told her, ""look, get the hell
away from me.""
but she kept tearing at my
clothing and throwing herself
at me.
""where were you,"" I
asked her, ""when I was living
on one candy bar a day and
sending short stories to the
Atlantic Monthly?""
she grabbed my balls and almost
twisted them off. her kisses
tasted like shitsoup.
2 women jumped up on the stage
and
carried her off into the
woods.
I could still hear her screams
as I began the next poem.
maybe, I thought, I should have
taken her on stage in front
of all those eyes.
but one can never be sure
whether it's good poetry or
bad acid."
69,New Mexico,"I was fairly drunk when it
began and I took out my bottle and used it
along the way. I was reading a week or two after
Kandel and I did not look quite as
pretty but
I brought it off and we
ended up at the Webbs, 6, 8, 10 of
us, and I drank scotch, wine, beer, tequila
and noticed a nice one sitting next to me -
one tooth missing when she smiled,
lovely, and I put my arm around her
and began loading her with bullshit.
when I awakened at 10 a.m. the next morning
I was in a strange house
in bed with this
woman. she was asleep but looked
familiar.
I got up and here was one kid running around in a
crib and another one running around the floor in
pajamas. I picked up a letter addressed to one
""Betsy R."", so I went back and said,
""hey, Betsy, there are kids running around all over
this place.""
""oh Hank, damn it, I'm sick. I want to sleep, not
rap.""
""but look, the ...""
""make yourself some
coffee.""
I put the pot on and the little boy ran up in his
pajamas. I found a shirt and some pants and some
shoes and
dressed him.
then I cleaned a bottle with hot water, filled it
with milk and gave it to the kid in the
crib. he went for
it.
then I went in and squeezed her
hand. ""I've got to go. are you all
right ?""
""yes, a little sick. but please don't feel
bad.""
I called a yellow cab and we went back across
town.
is this what happened to
D. Thomas ? I thought.
if a man didn't think too much he could be proud of his little
conquests -
except that the women were better than we - asking nothing
as we squirted our poetry
our bullshit our
sperm to
them.
we were sick poets sick
people.
across town I knocked on the door of my host and
hostess.
""what happened ?"" they
asked.
""nothing. got
lost.""
they sat a beer in front of me
and I drank it as if I were
wordly:
a piece-of-ass
any-night
anywhere
type.
""somebody got a
cigarette ?"" I asked.
""sure, sure.""
I lit up and asked,
""heard from Creely
lately ?""
not giving a damn whether they had or
not."
70,Nirvana,"not much chance,
completely cut loose from
purpose,
he was a young man
riding a bus
through North Carolina
on the way to somewhere
and it began to snow
and the bus stopped
at a little cafe
in the hills
and the passengers
entered.
he sat at the counter
with the others,
he ordered and the
food arrived.
the meal was
particularly
good
and the
coffee.
the waitress was
unlike the women
he had
known.
she was unaffected,
there was a natural
humor which came
from her.
the fry cook said
crazy things.
the dishwasher.
in back,
laughed, a good
clean
pleasant
laugh.
the young man watched
the snow through the
windows.
he wanted to stay
in that cafe
forever.
the curious feeling
swam through him
that everything
was
beautiful
there,
that it would always
stay beautiful
there.
then the bus driver
told the passengers
that it was time
to board.
the young man
thought, I'll just sit
here, I'll just stay
here.
but then
he rose and followed
the others into the
bus.
he found his seat
and looked at the cafe
through the bus
window.
then the bus moved
off, down a curve,
downward, out of
the hills.
the young man
looked straight
forward.
he heard the other
passengers
speaking
of other things,
or they were
reading
or
attempting to
sleep.
they had not
noticed
the
magic.
the young man
put his head to
one side,
closed his
eyes,
pretended to
sleep.
there was nothing
else to do-
just to listen to the
sound of the
engine,
the sound of the
tires
in the
snow."
71,No. 6,"I'll settle for the 6 horse
on a rainy afternoon
a paper cup of coffee
in my hand
a little way to go,
the wind twirling out
small wrens from
the upper grandstand roof,
the jocks coming out
for a middle race
silent
and the easy rain making
everything
at once
almost alike,
the horses at peace with
each other
before the drunken war
and I am under the grandstand
feeling for
cigarettes
settling for coffee,
then the horses walk by
taking their little men
away-
it is funeral and graceful
and glad
like the opening
of flowers."
72,Now,"I sit here on the 2nd floor
hunched over in yellow
pajamas
still pretending to be
a writer.
some damned gall,
at 71,
my brain cells eaten
away by
life.
rows of books
behind me,
I scratch my thinning
hair
and search for the
word.
for decades now
I have infuriated the
ladies,
the critics,
the university
suck-toads.
they all will soon have
their time to
celebrate.
""terribly overrated...""
""gross...""
""an aberration...""
my hands sink into the
keyboard
of my
Macintosh,
it's the same old
con
that scraped me
off the streets and
park benches,
the same simple
line
I learned in those
cheap rooms,
I can't let
go,
sitting here
on this 2nd floor
hunched over in yellow
pajamas
still pretending to be
a writer.
the gods smile down,
the gods smile down,
the gods smile down.
Black Sparrow ""New Year's Greeting"" 1992"
